paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,fieldsOfStudy/2,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name,authors/32/authorId,authors/32/name,authors/33/authorId,authors/33/name,fieldsOfStudy/3
b84720c6a517c7db44c2ff54a082e1a98b765eed,https://www.semanticscholar.org/paper/b84720c6a517c7db44c2ff54a082e1a98b765eed,A brief survey of web data extraction tools,"In the last few years, several works in the literature have addressed the problem of data extraction from Web pages. The importance of this problem derives from the fact that, once extracted, the data can be handled in a way similar to instances of a traditional database. The approaches proposed in the literature to address the problem of Web data extraction use techniques borrowed from areas such as natural language processing, languages and grammars, machine learning, information retrieval, databases, and ontologies. As a consequence, they present very distinct features and capabilities which make a direct comparison difficult to be done. In this paper, we propose a taxonomy for characterizing Web data extraction fools, briefly survey major Web data extraction tools described in the literature, and provide a qualitative analysis of them. Hopefully, this work will stimulate other studies aimed at a more comprehensive analysis of data extraction approaches and tools for Web data.",2002,50,793,24,False,Computer Science,,1764577,Alberto H. F. Laender,1396785771.0,B. Ribeiro-Neto,1690426.0,A. D. Silva,2065541874.0,Juliana S. Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e559eb6227a5e349b1179ce101462875aa7aa92c,https://www.semanticscholar.org/paper/e559eb6227a5e349b1179ce101462875aa7aa92c,On L1-Norm Multiclass Support Vector Machines,"Binary support vector machines (SVMs) have been proven to deliver high performance. In multiclass classification, however, issues remain with respect to variable selection. One challenging issue is classification and variable selection in the presence of variables in the magnitude of thousands, greatly exceeding the size of training sample. This often occurs in genomics classification. To meet the challenge, this article proposes a novel multiclass support vector machine, which performs classification and variable selection simultaneously through an L1-norm penalized sparse representation. The proposed methodology, together with the developed regularization solution path, permits variable selection in such a situation. For the proposed methodology, a statistical learning theory is developed to quantify the generalization error in an attempt to gain insight into the basic structure of sparse learning, permitting the number of variables to greatly exceed the sample size. The operating characteristics of the methodology are examined through both simulated and benchmark data and are compared against some competitors in terms of accuracy of prediction. The numerical results suggest that the proposed methodology is highly competitive.",2007,33,107,9,False,Mathematics,,2108574176,Lifeng Wang,2266946.0,Xiaotong Shen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d12eadd78a953c0abd346ab9e701e2e6bb851b3,https://www.semanticscholar.org/paper/5d12eadd78a953c0abd346ab9e701e2e6bb851b3,DNorm: disease name normalization with pairwise learning to rank,"Motivation: Despite the central role of diseases in biomedical research, there have been much fewer attempts to automatically determine which diseases are mentioned in a text—the task of disease name normalization (DNorm)—compared with other normalization tasks in biomedical text mining research. Methods: In this article we introduce the first machine learning approach for DNorm, using the NCBI disease corpus and the MEDIC vocabulary, which combines MeSH® and OMIM. Our method is a high-performing and mathematically principled framework for learning similarities between mentions and concept names directly from training data. The technique is based on pairwise learning to rank, which has not previously been applied to the normalization task but has proven successful in large optimization problems for information retrieval. Results: We compare our method with several techniques based on lexical normalization and matching, MetaMap and Lucene. Our algorithm achieves 0.782 micro-averaged F-measure and 0.809 macro-averaged F-measure, an increase over the highest performing baseline method of 0.121 and 0.098, respectively. Availability: The source code for DNorm is available at http://www.ncbi.nlm.nih.gov/CBBresearch/Lu/Demo/DNorm, along with a web-based demonstration and links to the NCBI disease corpus. Results on PubMed abstracts are available in PubTator: http://www.ncbi.nlm.nih.gov/CBBresearch/Lu/Demo/PubTator Contact: zhiyong.lu@nih.gov",2013,49,431,48,True,Computer Science,Medicine,2277706,Robert Leaman,34619326.0,R. Dogan,144202084.0,Zhiyong Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66f3d4f231463720ed474bd4403dffa9208cc99c,https://www.semanticscholar.org/paper/66f3d4f231463720ed474bd4403dffa9208cc99c,Co-Designing Machine Learning Apps in K–12 With Primary School Children,"Artificial intelligence and machine learning are making their ways rapidly to K–12 education. Google Teachable Machine, powered by convolutional neural networks, provides an easy-to-use yet powerful tool for classification tasks. We conducted a series of co-design workshops with primary school children, where they explored and designed their own machine learning powered applications with Google Teachable Machine. Our results show that Google Teachable Machine is a feasible tool for K–12 education. The trained machine learning models are lightweight and computationally efficient, and the applications are usable even with low-end mobile devices. The students and teachers appreciated the multidisciplinary and inclusive workshop, which supports development of transversal competencies in accordance to the national primary school curriculum.",2020,14,20,2,False,Computer Science,,38061542,Tapani Toivonen,1791529.0,I. Jormanainen,118866790.0,Juho Kahila,144523037.0,M. Tedre,2305400.0,Teemu Valtonen,,2405282.0,Henriikka Vartiainen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cff8c426aef07c8e933bd63000ac8ee22e566cdb,https://www.semanticscholar.org/paper/cff8c426aef07c8e933bd63000ac8ee22e566cdb,Automated Machine Learning: The New Wave of Machine Learning,"With the explosion in the use of machine learning in various domains, the need for an efficient pipeline for the development of machine learning models has never been more critical. However, the task of forming and training models largely remains traditional with a dependency on domain experts and time-consuming data manipulation operations, which impedes the development of machine learning models in both academia as well as industry. This demand advocates the new research era concerned with fitting machine learning models fully automatically i.e., AutoML. Automated Machine Learning(AutoML) is an end-to-end process that aims at automating this model development pipeline without any external assistance. First, we provide an insights of AutoML. Second, we delve into the individual segments in the AutoML pipeline and cover their approaches in brief. We also provide a case study on the industrial use and impact of AutoML with a focus on practical applicability in a business context. At last, we conclude with the open research issues, and future research directions.",2020,44,25,0,False,Computer Science,,1654094726,Karansingh Chauhan,1654097507.0,Shreena Jani,1654097494.0,Dhrumin Thakkar,1654099439.0,Riddham Dave,39896776.0,Jitendra Bhatia,,49252696.0,S. Tanwar,1747075.0,M. Obaidat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311a0a5139175794cf92382e4cfae957a12752d6,https://www.semanticscholar.org/paper/311a0a5139175794cf92382e4cfae957a12752d6,"Efficient and Private Scoring of Decision Trees, Support Vector Machines and Logistic Regression Models Based on Pre-Computation","Many data-driven personalized services require that private data of users is scored against a trained machine learning model. In this paper we propose a novel protocol for privacy-preserving classification of decision trees, a popular machine learning model in these scenarios. Our solutions is composed out of building blocks, namely a secure comparison protocol, a protocol for obliviously selecting inputs, and a protocol for multiplication. By combining some of the building blocks for our decision tree classification protocol, we also improve previously proposed solutions for classification of support vector machines and logistic regression models. Our protocols are information theoretically secure and, unlike previously proposed solutions, do not require modular exponentiations. We show that our protocols for privacy-preserving classification lead to more efficient results from the point of view of computational and communication complexities. We present accuracy and runtime results for seven classification benchmark datasets from the UCI repository.",2019,61,85,8,False,Computer Science,,134381862,Martine De Cock,1700846.0,Rafael Dowsley,50362765.0,Caleb Horst,1692745.0,R. Katti,143961127.0,Anderson C. A. Nascimento,,3443170.0,W. Poon,25121568.0,Stacey Truex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e02bc29aa007d0f4dcfe98e89776c66a991c458d,https://www.semanticscholar.org/paper/e02bc29aa007d0f4dcfe98e89776c66a991c458d,Non-negative low rank and sparse graph for semi-supervised learning,"Constructing a good graph to represent data structures is critical for many important machine learning tasks such as clustering and classification. This paper proposes a novel non-negative low-rank and sparse (NNLRS) graph for semi-supervised learning. The weights of edges in the graph are obtained by seeking a nonnegative low-rank and sparse matrix that represents each data sample as a linear combination of others. The so-obtained NNLRS-graph can capture both the global mixture of subspaces structure (by the low rankness) and the locally linear structure (by the sparseness) of the data, hence is both generative and discriminative. We demonstrate the effectiveness of NNLRS-graph in semi-supervised classification and discriminative analysis. Extensive experiments testify to the significant advantages of NNLRS-graph over graphs obtained through conventional means.",2012,26,301,31,True,Mathematics,Computer Science,1734743,Liansheng Zhuang,2345388.0,Haoyuan Gao,33383055.0,Zhouchen Lin,2146275501.0,Yi Ma,2155051858.0,Xin Zhang,,1708598.0,Nenghai Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c150bb1050d7997139f09a935f41e230b6e77cc,https://www.semanticscholar.org/paper/6c150bb1050d7997139f09a935f41e230b6e77cc,Simpler knowledge-based support vector machines,"If appropriately used, prior knowledge can significantly improve the predictive accuracy of learning algorithms or reduce the amount of training data needed. In this paper we introduce a simple method to incorporate prior knowledge in support vector machines by modifying the hypothesis space rather than the optimization problem. The optimization problem is amenable to solution by the constrained concave convex procedure, which finds a local optimum. The paper discusses different kinds of prior knowledge and demonstrates the applicability of the approach in some characteristic experiments.",2006,31,39,3,True,Computer Science,,2827616,Quoc V. Le,46234526.0,Alex Smola,1693945.0,Thomas Gärtner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999f0acfac28215db2e4c69ff42711fd4f56511d,https://www.semanticscholar.org/paper/999f0acfac28215db2e4c69ff42711fd4f56511d,"Machine Comprehension with Syntax, Frames, and Semantics","We demonstrate significant improvement on the MCTest question answering task (Richardson et al., 2013) by augmenting baseline features with features based on syntax, frame semantics, coreference, and word embeddings, and combining them in a max-margin learning framework. We achieve the best results we are aware of on this dataset, outperforming concurrentlypublished results. These results demonstrate a significant performance gradient for the use of linguistic structure in machine comprehension.",2015,33,102,10,True,Computer Science,,2113221447,Hai Wang,143977268.0,Mohit Bansal,1700980.0,Kevin Gimpel,145689002.0,David A. McAllester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03c1db0b27621c051da7780c2fa72e012c7a726e,https://www.semanticscholar.org/paper/03c1db0b27621c051da7780c2fa72e012c7a726e,Kohonen feature maps as a supervised learning machine,"Kohonen feature maps as a supervised learning machine are proposed and discussed. The proposed models adopt supervised learning without modifying the basic learning algorithm. They behave as a supervised learning machine, which can learn input-output functions in addition to the characteristics of the conventional Kohonen feature maps. In the pattern recognition problems, the proposed models can structure the recognition system more simply than the conventional method, i.e., structuring a pattern recognition machine using a supervised learning machine after pre-processing by the Kohonen feature map. The proposed models do not distinguish the input vectors from the desired vectors because they regard them as the same kind of vectors. Several examples are simulated in order to compare with the conventional supervised learning machines. The results indicate the effectiveness of the proposed models.<<ETX>>",1993,5,40,3,False,Computer Science,,2085100318,H. Ichiki,145719769.0,M. Hagiwara,1747731.0,M. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639bc5a8144cce90711993a1e860359ce70b2d0f,https://www.semanticscholar.org/paper/639bc5a8144cce90711993a1e860359ce70b2d0f,Is inductive machine learning just another wild goose (or might it lay the golden egg)?,"The research reported here contrasts the roles, methodologies and capabilities of statistical methods with those of inductive machine learning methods, as they are used inferentially in geographical analysis. To this end, various established problems with statistical inference applied in geographical settings are reviewed, based on Gould's (1970) critique. Possible solutions to the problems outlined by Gould are suggested via reviews of: (i) improved statistical methods, and (ii) recent inductive machine learning techniques. Following this, some newer problems with inference are described, emerging from the increased complexity of geographical datasets and from the analysis tasks to which we put them. Again, some solutions are suggested by pointing to newer methods. By way of results, questions are posed, and answered, relating to the changes brought about by adopting inductive machine learning methods for geographical analysis. Specifically, these questions relate to analysis capabilities, methodologies, the role of the geographer and consequences for teaching and learning. Conclusions argue that there is now a strong need, motivated from many perspectives, to give geographical data a stronger voice, thus favouring techniques that minimize the prior assumptions made of a dataset.",2003,120,76,6,False,Computer Science,,1801583,M. Gahegan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
