paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,fieldsOfStudy/1,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,fieldsOfStudy/2,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,fieldsOfStudy/3
eba67b2ce2ba3ea4f9a8978b8ffd8dc809befd1b,https://www.semanticscholar.org/paper/eba67b2ce2ba3ea4f9a8978b8ffd8dc809befd1b,Metabolite identification and molecular fingerprint prediction through machine learning,"MOTIVATION
Metabolite identification from tandem mass spectra is an important problem in metabolomics, underpinning subsequent metabolic modelling and network analysis. Yet, currently this task requires matching the observed spectrum against a database of reference spectra originating from similar equipment and closely matching operating parameters, a condition that is rarely satisfied in public repositories. Furthermore, the computational support for identification of molecules not present in reference databases is lacking. Recent efforts in assembling large public mass spectral databases such as MassBank have opened the door for the development of a new genre of metabolite identification methods.


RESULTS
We introduce a novel framework for prediction of molecular characteristics and identification of metabolites from tandem mass spectra using machine learning with the support vector machine. Our approach is to first predict a large set of molecular properties of the unknown metabolite from salient tandem mass spectral signals, and in the second step to use the predicted properties for matching against large molecule databases, such as PubChem. We demonstrate that several molecular properties can be predicted to high accuracy and that they are useful in de novo metabolite identification, where the reference database does not contain any spectra of the same molecule.


AVAILABILITY
An Matlab/Python package of the FingerID tool is freely available on the web at http://www.sourceforge.net/p/fingerid.


CONTACT
markus.heinonen@cs.helsinki.fi.",2012,26,131,8,True,Computer Science,34066178,Markus Heinonen,36230745.0,Huibin Shen,2883800.0,Nicola Zamboni,2768655.0,Juho Rousu,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167f9ffd36af6c723d3527eab60c731e13d3a90,https://www.semanticscholar.org/paper/2167f9ffd36af6c723d3527eab60c731e13d3a90,Attention-Based Recurrent Neural Network Models for Joint Intent Detection and Slot Filling,"Attention-based encoder-decoder neural network models have recently shown promising results in machine translation and speech recognition. In this work, we propose an attention-based neural network model for joint intent detection and slot filling, both of which are critical steps for many speech understanding and dialog systems. Unlike in machine translation and speech recognition, alignment is explicit in slot filling. We explore different strategies in incorporating this alignment information to the encoder-decoder framework. Learning from the attention mechanism in encoder-decoder model, we further propose introducing attention to the alignment-based RNN models. Such attentions provide additional information to the intent classification and slot label prediction. Our independent task models achieve state-of-the-art intent detection error rate and slot filling F1 score on the benchmark ATIS task. Our joint training model further obtains 0.56% absolute (23.8% relative) error reduction on intent detection and 0.23% absolute gain on slot filling over the independent task models.",2016,26,521,76,True,Computer Science,143830417,Bing Liu,1765892.0,I. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
014dd7d0dba2f05684bc2d7b5e5bf48ad64b04ba,https://www.semanticscholar.org/paper/014dd7d0dba2f05684bc2d7b5e5bf48ad64b04ba,Data mining for hypertext: a tutorial survey,"With over 800 million pages covering most areas of human endeavor, the World-wide Web is a fertile ground for data mining research to make a difference to the effectiveness of information search. Today, Web surfers access the Web through two dominant interfaces: clicking on hyperlinks and searching via keyword queries. This process is often tentative and unsatisfactory. Better support is needed for expressing one's information need and dealing with a search result in more structured ways than available now. Data mining and machine learning have significant roles to play towards this end.In this paper we will survey recent advances in learning and mining problems related to hypertext in general and the Web in particular. We will review the continuum of supervised to semi-supervised to unsupervised learning problems, highlight the specific challenges which distinguish data mining in the hypertext domain from data mining in the context of data warehouses, and summarize the key areas of recent and ongoing research.",2000,97,342,11,True,Computer Science,40941894,Soumen Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd898f483476e3dcacf83cd85efc64e6319da0e1,https://www.semanticscholar.org/paper/bd898f483476e3dcacf83cd85efc64e6319da0e1,Histopathological Image Analysis: A Review,"Over the past decade, dramatic increases in computational power and improvement in image analysis algorithms have allowed the development of powerful computer-assisted analytical approaches to radiological data. With the recent advent of whole slide digital scanners, tissue histopathology slides can now be digitized and stored in digital image form. Consequently, digitized tissue histopathology has now become amenable to the application of computerized image analysis and machine learning techniques. Analogous to the role of computer-assisted diagnosis (CAD) algorithms in medical imaging to complement the opinion of a radiologist, CAD algorithms have begun to be developed for disease detection, diagnosis, and prognosis prediction to complement the opinion of the pathologist. In this paper, we review the recent state of the art CAD technology for digitized histopathology. This paper also briefly describes the development and application of novel image analysis technology for a few specific histopathology related problems being pursued in the United States and Europe.",2009,144,1448,53,True,Computer Science,5733445,M. Gurcan,2034769.0,L. Boucheron,145643855.0,A. Can,1705442.0,A. Madabhushi,Medicine,2229652.0,N. Rajpoot,153583705.0,B. Yener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da2bd3d3d82ba6828dd90cb6777432099d1a1e02,https://www.semanticscholar.org/paper/da2bd3d3d82ba6828dd90cb6777432099d1a1e02,Federated Learning Over Wireless Fading Channels,"We study federated machine learning at the wireless network edge, where limited power wireless devices, each with its own dataset, build a joint model with the help of a remote parameter server (PS). We consider a bandwidth-limited fading multiple access channel (MAC) from the wireless devices to the PS, and propose various techniques to implement distributed stochastic gradient descent (DSGD) over this shared noisy wireless channel. We first propose a digital DSGD (D-DSGD) scheme, in which one device is selected opportunistically for transmission at each iteration based on the channel conditions; the scheduled device quantizes its gradient estimate to a finite number of bits imposed by the channel condition, and transmits these bits to the PS in a reliable manner. Next, motivated by the additive nature of the wireless MAC, we propose a novel analog communication scheme, referred to as the compressed analog DSGD (CA-DSGD), where the devices first sparsify their gradient estimates while accumulating error from previous iterations, and project the resultant sparse vector into a low-dimensional vector for bandwidth reduction. We also design a power allocation scheme to align the received gradient vectors at the PS in an efficient manner. Numerical results show that D-DSGD outperforms other digital approaches in the literature; however, in general the proposed CA-DSGD algorithm converges faster than the D-DSGD scheme, and reaches a higher level of accuracy. We have observed that the gap between the analog and digital schemes increases when the datasets of devices are not independent and identically distributed (i.i.d.). Furthermore, the performance of the CA-DSGD scheme is shown to be robust against imperfect channel state information (CSI) at the devices. Overall these results show clear advantages for the proposed analog over-the-air DSGD scheme, which suggests that learning and communication algorithms should be designed jointly to achieve the best end-to-end performance in machine learning applications at the wireless edge.",2019,39,274,22,True,Computer Science,2240170,M. Amiri,1727814.0,Deniz Gündüz,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d7bc6a0af5c063c457a88561bcf8f895c9f7392,https://www.semanticscholar.org/paper/8d7bc6a0af5c063c457a88561bcf8f895c9f7392,AggNet: Deep Learning From Crowds for Mitosis Detection in Breast Cancer Histology Images,"The lack of publicly available ground-truth data has been identified as the major challenge for transferring recent developments in deep learning to the biomedical imaging domain. Though crowdsourcing has enabled annotation of large scale databases for real world images, its application for biomedical purposes requires a deeper understanding and hence, more precise definition of the actual annotation task. The fact that expert tasks are being outsourced to non-expert users may lead to noisy annotations introducing disagreement between users. Despite being a valuable resource for learning annotation models from crowdsourcing, conventional machine-learning methods may have difficulties dealing with noisy annotations during training. In this manuscript, we present a new concept for learning from crowds that handle data aggregation directly as part of the learning process of the convolutional neural network (CNN) via additional crowdsourcing layer (AggNet). Besides, we present an experimental study on learning from crowds designed to answer the following questions. 1) Can deep CNN be trained with data collected from crowdsourcing? 2) How to adapt the CNN to train on multiple types of annotation datasets (ground truth and crowd-based)? 3) How does the choice of annotation and aggregation affect the accuracy? Our experimental setup involved Annot8, a self-implemented web-platform based on Crowdflower API realizing image annotation tasks for a publicly available biomedical image database. Our results give valuable insights into the functionality of deep CNN learning from crowd annotations and prove the necessity of data aggregation integration.",2016,37,364,22,False,Computer Science,3098247,Shadi Albarqouni,1720766387.0,Christoph Baur,3397880.0,F. Achilles,1882784.0,Vasileios Belagiannis,Medicine,38931171.0,S. Demirci,145587210.0,Nassir Navab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a36835241b44cda9253d86ddaf67f84ffc1d9a89,https://www.semanticscholar.org/paper/a36835241b44cda9253d86ddaf67f84ffc1d9a89,Learning Hidden Markov Model Structure for Information Extraction,"Statistical machine learning techniques, while well proven in fields such as speech recognition, are just beginning to be applied to the information extraction domain. We explore the use of hidden Markov models for information extraction tasks, specifically focusing on how to learn model structure from data and how to make the best use of labeled and unlabeled data. We show that a manually-constructed model that contains multiple states per extraction field outperforms a model with one state per field, and discuss strategies for learning the model structure automatically from data. We also demonstrate that the use of distantly-labeled data to set model parameters provides a significant improvement in extraction accuracy. Our models are applied to the task of extracting important fields from the headers of computer science research papers, and achieve an extraction accuracy of 92.9%.",1999,17,480,32,False,Computer Science,2544946,K. Seymore,88507334.0,R. Rosenfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c24b2cea903c9fc3d505bdea953ccd13a90b6c65,https://www.semanticscholar.org/paper/c24b2cea903c9fc3d505bdea953ccd13a90b6c65,Applying machine learning to semiconductor manufacturing,"The generalized ID3 (GID3) algorithm, which takes a training set of experimental data and produces a decision tree that predicts the outcome of future experiments under various, more general conditions, is described. The tree can then be translated into a set of rules for an expert system. Two extensions to GID3MmRIST, and KARSM-that deal with the problems of noisy data and the limited availability of training data are discussed. The application of GID3 to reactive ion etching manufacturing process diagnosis and optimization and to knowledge acquisition for an expert system is described.<<ETX>>",1993,9,85,0,False,Computer Science,34849755,K. Irani,2112427035.0,Jie Cheng,1695784.0,U. Fayyad,1979861.0,Zhaogang Qian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4c5d13a8e9e80edcd4f69f0eab0b4434364c6dd,https://www.semanticscholar.org/paper/f4c5d13a8e9e80edcd4f69f0eab0b4434364c6dd,"Variational Autoencoder for Deep Learning of Images, Labels and Captions","A novel variational autoencoder is developed to model images, as well as associated labels or captions. The Deep Generative Deconvolutional Network (DGDN) is used as a decoder of the latent image features, and a deep Convolutional Neural Network (CNN) is used as an image encoder; the CNN is used to approximate a distribution for the latent DGDN features/code. The latent code is also linked to generative models for labels (Bayesian support vector machine) or captions (recurrent neural network). When predicting a label/caption for a new image at test, averaging is performed across the distribution of latent codes; this is computationally efficient as a consequence of the learned CNN-based encoder. Since the framework is capable of modeling the image in the presence/absence of associated labels/captions, a new semi-supervised setting is manifested for CNN learning with images; the framework even allows unsupervised CNN learning, based on images alone.",2016,37,537,21,False,Computer Science,2750075,Yunchen Pu,144702900.0,Zhe Gan,145153424.0,Ricardo Henao,50242822.0,Xin Yuan,Mathematics,2109737569.0,Chunyuan Li,9074631.0,Andrew Stevens,145006560.0,L. Carin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebbc6951ea54ecdc20452ce3d44020e23b87116f,https://www.semanticscholar.org/paper/ebbc6951ea54ecdc20452ce3d44020e23b87116f,A Path for Translation of Machine Learning Products into Healthcare Delivery,"Despite enormous enthusiasm, machine learning models are rarely translated into clinical care and there is minimal evidence of clinical or economic impact. New conference venues and academic journals have emerged to promote the proliferating research; however, the translational path remains unclear. This review undertakes the first in-depth study to identify how machine learning models that ingest structured electronic health record data can be applied to clinical decision support tasks and translated into clinical practice. The authors complement their own work with the experience of 21 machine learning products that address problems across clinical domains and across geographic populations. Four phases of translation emerge: design and develop, evaluate and validate, diffuse and scale, and continuing monitoring and maintenance. The review highlights the varying approaches taken across each phase by teams building machine learning products and presents a discussion of challenges and opportunities. The translational path and associated findings are instructive to researchers and developers building machine learning products, policy makers regulating machine learning products, and health system leaders who are considering adopting a machine learning product.",2020,120,52,1,True,,47057856,M. Sendak,1610930464.0,Joshua D'Arcy,1752628613.0,S. Kashyap,145866390.0,M. Gao,,48448064.0,M. Nichols,145820969.0,Kristin M Corey,2076928049.0,W. Ratliff,12308037.0,S. Balu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a6b2b9bc3b51ff187826fc2dc21a967e04125ed,https://www.semanticscholar.org/paper/5a6b2b9bc3b51ff187826fc2dc21a967e04125ed,Model-based reinforcement learning: A survey,"Reinforcement learning is an important branch of machine learning and artificial intelligence. Compared with traditional reinforcement learning, model-based reinforcement learning obtains the action of the next state by the model that has been learned, and then optimizes the policy, which greatly improves data efficiency. Based on the present status of research on model-based reinforcement learning at home and abroad, this paper comprehensively reviews the key techniques of model-based reinforcement learning, summarizes the characteristics, advantages and defects of each technology, and analyzes the application of model-based reinforcement learning in games, robotics and brain science.",2018,85,135,11,False,Computer Science,97784972,Fengji Yi,151480898.0,Wenlong Fu,2108951911.0,Huan Liang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5f50e2975401dfc59aa3ddf3cf8ec6058c0ba13,https://www.semanticscholar.org/paper/c5f50e2975401dfc59aa3ddf3cf8ec6058c0ba13,Semi-supervised learning using label mean,"Semi-Supervised Support Vector Machines (S3VMs) typically directly estimate the label assignments for the unlabeled instances. This is often inefficient even with recent advances in the efficient training of the (supervised) SVM. In this paper, we show that S3VMs, with knowledge of the means of the class labels of the unlabeled data, is closely related to the supervised SVM with known labels on all the unlabeled data. This motivates us to first estimate the label means of the unlabeled data. Two versions of the meanS3VM, which work by maximizing the margin between the label means, are proposed. The first one is based on multiple kernel learning, while the second one is based on alternating optimization. Experiments show that both of the proposed algorithms achieve highly competitive and sometimes even the best performance as compared to the state-of-the-art semi-supervised learners. Moreover, they are more efficient than existing S3VMs.",2009,21,97,11,False,Computer Science,2110463675,Yu-Feng Li,145193332.0,J. Kwok,145624000.0,Zhi-Hua Zhou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01a27d77257c47a24daaa969f258ea844b9cbff8,https://www.semanticscholar.org/paper/01a27d77257c47a24daaa969f258ea844b9cbff8,Balancing exploration and exploitation: a new algorithm for active machine learning,"Active machine learning algorithms are used when large numbers of unlabeled examples are available and getting labels for them is costly (e.g. requiring consulting a human expert). Many conventional active learning algorithms focus on refining the decision boundary, at the expense of exploring new regions that the current hypothesis misclassifies. We propose a new active learning algorithm that balances such exploration with refining of the decision boundary by dynamically adjusting the probability to explore at each step. Our experimental results demonstrate improved performance on data sets that require extensive exploration while remaining competitive on data sets that do not. Our algorithm also shows significant tolerance of noise.",2005,22,137,16,True,Computer Science,31621435,T. T. Osugi,2068921800.0,Kun Deng,93847855.0,S. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0645c8792d5095f0de45e95c5fd9de5238f426e6,https://www.semanticscholar.org/paper/0645c8792d5095f0de45e95c5fd9de5238f426e6,Learning motor primitives for robotics,"The acquisition and self-improvement of novel motor skills is among the most important problems in robotics. Motor primitives offer one of the most promising frameworks for the application of machine learning techniques in this context. Employing an improved form of the dynamic systems motor primitives originally introduced by Ijspeert et al. [2], we show how both discrete and rhythmic tasks can be learned using a concerted approach of both imitation and reinforcement learning. For doing so, we present both learning algorithms and representations targeted for the practical application in robotics. Furthermore, we show that it is possible to include a start-up phase in rhythmic primitives. We show that two new motor skills, i.e., Ball-in-a-Cup and Ball-Paddling, can be learned on a real Barrett WAM robot arm at a pace similar to human learning while achieving a significantly more reliable final performance.",2009,29,229,16,False,Computer Science,145739642,J. Kober,145197867.0,Jan Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fa2828f40259e7faa3878a74d403df4f9e8cf8e,https://www.semanticscholar.org/paper/0fa2828f40259e7faa3878a74d403df4f9e8cf8e,Productivity and Selection of Human Capital with Machine Learning,"Economists have become increasingly interested in studying the nature of production functions in social policy applications, with the goal of improving productivity. Traditionally models have assumed workers are homogenous inputs. However, in practice, substantial variability in productivity means the marginal productivity of labor depends substantially on which new workers are hired--which requires not an estimate of a causal effect, but rather a prediction. We demonstrate that there can be large social welfare gains from using machine learning tools to predict worker productivity, using data from two important applications - police hiring and teacher tenure decisions.",2016,32,129,3,True,Economics,69466219,Aaron Chalfin,52544059.0,Oren Danieli,122036781.0,A. Hillis,1866984.0,Zubin Jelveh,,2342599.0,Michael Luca,50197963.0,J. Ludwig,2062143.0,S. Mullainathan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
