paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name,authors/32/authorId,authors/32/name,authors/33/authorId,authors/33/name,authors/34/authorId,authors/34/name,authors/35/authorId,authors/35/name
c08db078d5dd093134383352f650968846de5b17,https://www.semanticscholar.org/paper/c08db078d5dd093134383352f650968846de5b17,Detecting Stealthy False Data Injection Using Machine Learning in Smart Grid,"Aging power industries, together with the increase in demand from industrial and residential customers, are the main incentive for policy makers to define a road map to the next-generation power system called the smart grid. In the smart grid, the overall monitoring costs will be decreased, but at the same time, the risk of cyber attacks might be increased. Recently, a new type of attacks (called the stealth attack) has been introduced, which cannot be detected by the traditional bad data detection using state estimation. In this paper, we show how normal operations of power networks can be statistically distinguished from the case under stealthy attacks. We propose two machine-learning-based techniques for stealthy attack detection. The first method utilizes supervised learning over labeled data and trains a distributed support vector machine (SVM). The design of the distributed SVM is based on the alternating direction method of multipliers, which offers provable optimality and convergence rate. The second method requires no training data and detects the deviation in measurements. In both methods, principal component analysis is used to reduce the dimensionality of the data to be processed, which leads to lower computation complexities. The results of the proposed detection methods on IEEE standard test systems demonstrate the effectiveness of both schemes.",2013,44,312,21,False,Computer Science,1684409.0,Mohammad Esmalifalak,2116204721.0,Lanchao Liu,1845448.0,N. Nguyen,2027592.0,Rong Zheng,145169163.0,Zhu Han,,,,,,,Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3db5fcb595492dcd64663c00d56f004dfafa689c,https://www.semanticscholar.org/paper/3db5fcb595492dcd64663c00d56f004dfafa689c,A Fair Comparison of Graph Neural Networks for Graph Classification,"Experimental reproducibility and replicability are critical topics in machine learning. Authors have often raised concerns about their lack in scientific publications to improve the quality of the field. Recently, the graph representation learning field has attracted the attention of a wide research community, which resulted in a large stream of works. As such, several Graph Neural Network models have been developed to effectively tackle graph classification. However, experimental procedures often lack rigorousness and are hardly reproducible. Motivated by this, we provide an overview of common practices that should be avoided to fairly compare with the state of the art. To counter this troubling trend, we ran more than 47000 experiments in a controlled and uniform framework to re-evaluate five popular models across nine common benchmarks. Moreover, by comparing GNNs with structure-agnostic baselines we provide convincing evidence that, on some datasets, structural information has not been exploited yet. We believe that this work can contribute to the development of the graph learning field, by providing a much needed grounding for rigorous evaluations of graph classification models.",2019,34,227,25,False,Computer Science,41216883.0,Federico Errica,51308344.0,Marco Podda,3224102.0,D. Bacciu,41231471.0,A. Micheli,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61394599ed0aabe04b724c7ca3a778825c7e776f,https://www.semanticscholar.org/paper/61394599ed0aabe04b724c7ca3a778825c7e776f,Struck: Structured Output Tracking with Kernels,"Adaptive tracking-by-detection methods are widely used in computer vision for tracking arbitrary objects. Current approaches treat the tracking problem as a classification task and use online learning techniques to update the object model. However, for these updates to happen one needs to convert the estimated object position into a set of labelled training examples, and it is not clear how best to perform this intermediate step. Furthermore, the objective for the classifier (label prediction) is not explicitly coupled to the objective for the tracker (estimation of object position). In this paper, we present a framework for adaptive visual object tracking based on structured output prediction. By explicitly allowing the output space to express the needs of the tracker, we avoid the need for an intermediate classification step. Our method uses a kernelised structured output support vector machine (SVM), which is learned online to provide adaptive tracking. To allow our tracker to run at high frame rates, we (a) introduce a budgeting mechanism that prevents the unbounded growth in the number of support vectors that would otherwise occur during tracking, and (b) show how to implement tracking on the GPU. Experimentally, we show that our algorithm is able to outperform state-of-the-art trackers on various benchmark videos. Additionally, we show that we can easily incorporate additional features and kernels into our framework, which results in increased tracking performance.",2016,61,1482,302,True,Medicine,1837057.0,Sam Hare,143777501.0,S. Golodetz,1741702.0,Amir Saffari,143729959.0,Vibhav Vineet,37535930.0,Ming-Ming Cheng,2445538.0,S. Hicks,143635540.0,Philip H. S. Torr,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5536b61896dd4be21f4ea1ed486b7c9950b23527,https://www.semanticscholar.org/paper/5536b61896dd4be21f4ea1ed486b7c9950b23527,Scalable training of deep learning machines by incremental block training with intra-block parallel optimization and blockwise model-update filtering,"We present a new approach to scalable training of deep learning machines by incremental block training with intra-block parallel optimization to leverage data parallelism and blockwise model-update filtering to stabilize learning process. By using an implementation on a distributed GPU cluster with an MPI-based HPC machine learning framework to coordinate parallel job scheduling and collective communication, we have trained successfully deep bidirectional long short-term memory (LSTM) recurrent neural networks (RNNs) and fully-connected feed-forward deep neural networks (DNNs) for large vocabulary continuous speech recognition on two benchmark tasks, namely 309-hour Switchboard-I task and 1,860-hour ""Switch-board+Fisher"" task. We achieve almost linear speedup up to 16 GPU cards on LSTM task and 64 GPU cards on DNN task, with either no degradation or improved recognition accuracy in comparison with that of running a traditional mini-batch based stochastic gradient descent training on a single GPU.",2016,42,132,21,False,Computer Science,153819461.0,Kai Chen,2316043.0,Qiang Huo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa6f2ee57d2e5b385f7993eccfb2af5347f26ea9,https://www.semanticscholar.org/paper/aa6f2ee57d2e5b385f7993eccfb2af5347f26ea9,Machine Learning Detection of Bell Nonlocality in Quantum Many-Body Systems.,"Machine learning, the core of artificial intelligence and big data science, is one of today's most rapidly growing interdisciplinary fields. Recently, machine learning tools and techniques have been adopted to tackle intricate quantum many-body problems. In this Letter, we introduce machine learning techniques to the detection of quantum nonlocality in many-body systems, with a focus on the restricted-Boltzmann-machine (RBM) architecture. Using reinforcement learning, we demonstrate that RBM is capable of finding the maximum quantum violations of multipartite Bell inequalities with given measurement settings. Our results build a novel bridge between computer-science-based machine learning and quantum many-body nonlocality, which will benefit future studies in both areas.",2017,107,43,1,True,Physics,5204254.0,D. Deng,,,,,,,,,,,,,,,Computer Science,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ba6b4da6802fa8cc49e683a285bff54a6a211aa,https://www.semanticscholar.org/paper/6ba6b4da6802fa8cc49e683a285bff54a6a211aa,Participation Is not a Design Fix for Machine Learning,"This paper critiques popular modes of participation in design practice and machine learning. It examines three existing kinds of participation in design practice and machine learning participation as work, participation as consultation, and as participation as justice – to argue that the machine learning community must become attuned to possibly exploitative and extractive forms of community involvement and shift away from the prerogatives of context independent scalability. Cautioning against “participation washing”, it argues that the notion of “participation” should be expanded to acknowledge more subtle, and possibly exploitative, forms of community involvement in participatory machine learning design. Specifically, it suggests that it is imperative to recognize design participation as work; to ensure that participation as consultation is context-specific; and that participation as justice must be genuine and long term. The paper argues that such a development can only be scaffolded by a new epistemology around design harms, including, but not limited to, in machine learning. To facilitate such a development, the paper suggests developing we argue that developing a cross-sectoral database of design participation failures that is cross-referenced with socio-structural dimensions and highlights “edge cases” that can and must be learned from.",2020,70,68,8,True,Computer Science,98216895.0,Mona Sloane,2175081.0,E. Moss,91647691.0,O. Awomolo,1719253.0,Laura Forlano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26ed4e574c19dbac7119c951922df49cc7cab661,https://www.semanticscholar.org/paper/26ed4e574c19dbac7119c951922df49cc7cab661,Combined Fault Location and Classification for Power Transmission Lines Fault Diagnosis With Integrated Feature Extraction,"Accurate and timely diagnosis of transmission line faults is key for reliable operations of power systems. Existing fault-diagnosis methods rely on expert knowledge or extensive feature extraction, which is also highly dependent on expert knowledge. Additionally, most methods for fault diagnosis of transmission lines require multiple separate subalgorithms for fault classification and location performing each function independently and sequentially. In this research, an integrated framework combining fault classification and location is proposed by applying an innovative machine-learning algorithm: the summation-wavelet extreme learning machine (SW-ELM) that integrates feature extraction in the learning process. As a further contribution, an extension of the SW-ELM, i.e., the summation-Gaussian extreme learning machine (SG-ELM), is proposed and successfully applied to transmission line fault diagnosis. SG-ELM is fully self-learning and does not require ad-hoc feature extraction, making it deployable with minimum expert subjectivity. The developed framework is applied to three transmission-line topologies without any prior parameter tuning or ad-hoc feature extraction. Evaluations on a simulated dataset show that the proposed method can diagnose faults within a single cycle, remain immune to fault resistance and inception angle variation, and deliver high accuracy for both tasks of fault diagnosis: fault type classification and fault location estimation.",2018,37,130,1,False,Computer Science,2143408209.0,Yannan Chen,2757308.0,Olga Fink,2704481.0,G. Sansavini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff7a293e95c0d44582b7625ee2233916f15cb361,https://www.semanticscholar.org/paper/ff7a293e95c0d44582b7625ee2233916f15cb361,Knowledge discovery from data streams,"Since the beginning of the Internet age and the increased use of ubiquitous computing devices, the large volume and continuous flow of distributed data have imposed new constraints on the design of learning algorithms. Exploring how to extract knowledge structures from evolving and time-changing data, Knowledge Discovery from Data Streams presents a coherent overview of state-of-the-art research in learning from data streams. The book covers the fundamentals that are imperative to understanding data streams and describes important applications, such as TCP/IP traffic, GPS data, sensor networks, and customer click streams. It also addresses several challenges of data mining in the future, when stream mining will be at the core of many applications. These challenges involve designing useful and efficient data mining solutions applicable to real-world problems. In the appendix, the author includes examples of publicly available software and online data sets. This practical, up-to-date book focuses on the new requirements of the next generation of data mining. Although the concepts presented in the text are mainly about data streams, they also are valid for different areas of machine learning and data mining.",2009,148,859,81,True,Computer Science,143931014.0,João Gama,83889546.0,J. Aguilar-Ruiz,2274294.0,R. Klinkenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d0c03d8b3bffd0eec216297bc3762d5ea5da00f,https://www.semanticscholar.org/paper/6d0c03d8b3bffd0eec216297bc3762d5ea5da00f,Combining Generative and Discriminative Representation Learning for Lung CT Analysis With Convolutional Restricted Boltzmann Machines,"The choice of features greatly influences the performance of a tissue classification system. Despite this, many systems are built with standard, predefined filter banks that are not optimized for that particular application. Representation learning methods such as restricted Boltzmann machines may outperform these standard filter banks because they learn a feature description directly from the training data. Like many other representation learning methods, restricted Boltzmann machines are unsupervised and are trained with a generative learning objective; this allows them to learn representations from unlabeled data, but does not necessarily produce features that are optimal for classification. In this paper we propose the convolutional classification restricted Boltzmann machine, which combines a generative and a discriminative learning objective. This allows it to learn filters that are good both for describing the training data and for classification. We present experiments with feature learning for lung texture classification and airway detection in CT images. In both applications, a combination of learning objectives outperformed purely discriminative or generative learning, increasing, for instance, the lung tissue classification accuracy by 1 to 8 percentage points. This shows that discriminative learning can help an otherwise unsupervised feature learner to learn filters that are optimized for classification.",2016,47,97,3,True,Computer Science,51256193.0,Gijs van Tulder,32895376.0,Marleen de Bruijne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc69383a7d46cbaf80b5b5ef902a3dccf23df696,https://www.semanticscholar.org/paper/bc69383a7d46cbaf80b5b5ef902a3dccf23df696,TF.Learn: TensorFlow's High-level Module for Distributed Machine Learning,"TF.Learn is a high-level Python module for distributed machine learning inside TensorFlow. It provides an easy-to-use Scikit-learn style interface to simplify the process of creating, configuring, training, evaluating, and experimenting a machine learning model. TF.Learn integrates a wide range of state-of-art machine learning algorithms built on top of TensorFlow's low level APIs for small to large-scale supervised and unsupervised problems. This module focuses on bringing machine learning to non-specialists using a general-purpose high-level language as well as researchers who want to implement, benchmark, and compare their new methods in a structured environment. Emphasis is put on ease of use, performance, documentation, and API consistency.",2016,14,59,5,False,Computer Science,46556630.0,Yuan Tang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904d633fca15140e35d893637232803b6dde6d9,https://www.semanticscholar.org/paper/1904d633fca15140e35d893637232803b6dde6d9,Learning under Concept Drift: A Review,"Concept drift describes unforeseeable changes in the underlying distribution of streaming data over time. Concept drift research involves the development of methodologies and techniques for drift detection, understanding, and adaptation. Data analysis has revealed that machine learning in a concept drift environment will result in poor learning results if the drift is not addressed. To help researchers identify which research topics are significant and how to apply related techniques in data analysis tasks, it is necessary that a high quality, instructive review of current research developments and trends in the concept drift field is conducted. In addition, due to the rapid development of concept drift in recent years, the methodologies of learning under concept drift have become noticeably systematic, unveiling a framework which has not been mentioned in literature. This paper reviews over 130 high quality publications in concept drift related research areas, analyzes up-to-date developments in methodologies and techniques, and establishes a framework of learning under concept drift including three main components: concept drift detection, concept drift understanding, and concept drift adaptation. This paper lists and discusses 10 popular synthetic datasets and 14 publicly available benchmark datasets used for evaluating the performance of learning algorithms aiming at handling concept drift. Also, concept drift related research directions are covered and discussed. By providing state-of-the-art knowledge, this survey will directly support researchers in their understanding of research developments in the field of learning under concept drift.",2019,148,401,36,True,Computer Science,144864069.0,Jie Lu,1471737704.0,Anjin Liu,46279367.0,Fan Dong,2056183624.0,Feng Gu,143931014.0,João Gama,46266495.0,Guangquan Zhang,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2ca63b70a5f5b8da617fe5f44a234c489c83518,https://www.semanticscholar.org/paper/d2ca63b70a5f5b8da617fe5f44a234c489c83518,Machine learning versus statistical modeling,"This is a discussion of the following papers: “Probability estimation with machine learning methods for dichotomous and multicategory outcome: Theory” by Jochen Kruppa, Yufeng Liu, Gérard Biau, Michael Kohler, Inke R. König, James D. Malley, and Andreas Ziegler; and “Probability estimation with machine learning methods for dichotomous and multicategory outcome: Applications” by Jochen Kruppa, Yufeng Liu, Hans‐Christian Diener, Theresa Holste, Christian Weimar, Inke R. König, and Andreas Ziegler.",2014,19,50,1,False,Medicine,1751504.0,A. Boulesteix,144323802.0,M. Schmid,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f24fa8f9bb1d28019bec34e09f8618f002ca4af9,https://www.semanticscholar.org/paper/f24fa8f9bb1d28019bec34e09f8618f002ca4af9,On the Pitfalls of Using Arbiter-PUFs as Building Blocks,"Physical unclonable functions (PUFs) have emerged as a promising solution for securing resource-constrained embedded devices such as RFID tokens. PUFs use the inherent physical differences of every chip to either securely authenticate the chip or generate cryptographic keys without the need of nonvolatile memory. However, PUFs have shown to be vulnerable to model building attacks if the attacker has access to challenge and response pairs. In these model building attacks, machine learning is used to determine the internal parameters of the PUF to build an accurate software model. Nevertheless, PUFs are still a promising building block and several protocols and designs have been proposed that are believed to be resistant against machine learning attacks. In this paper, we take a closer look at two such protocols, one based on reverse fuzzy extractors and one based on pattern matching. We show that it is possible to attack these protocols using machine learning despite the fact that an attacker does not have access to direct challenge and response pairs. The introduced attacks demonstrate that even highly obfuscated responses can be used to attack PUF protocols. Hence, this paper shows that even protocols in which it would be computationally infeasible to compute enough challenge and response pairs for a direct machine learning attack can be attacked using machine learning.",2015,22,84,19,False,Computer Science,4277384.0,G. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
