paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name,authors/32/authorId,authors/32/name,authors/33/authorId,authors/33/name,fieldsOfStudy/3
a2314a4e763fd9a7120ab852a6b069eefc5b191b,https://www.semanticscholar.org/paper/a2314a4e763fd9a7120ab852a6b069eefc5b191b,Machine Learning in Automatic Speech Recognition: A Survey,"ABSTRACT Over the past few decades, there has been tremendous development in machine learning paradigms used in automatic speech recognition (ASR) for home automation to space exploration. Though commercial speech recognizers are available for certain well-defined applications like dictation and transcription, many issues in ASR like recognition in noisy environments, multilingual recognition, and multi-modal recognition are yet to be addressed effectively. A comprehensive review of common machine learning techniques like artificial neural networks, support vector machines, and Gaussian mixture models along with hidden Markov models employed in ASR is provided. A thorough review on the recent developments in deep learning which has provided significant improvements in ASR performance, along with its relevance in the future of ASR, is also presented.",2015,81,91,3,false,Computer Science,2514990,Jayashree Padmanabhan,145657834,Melvin Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbe7deabc11b4b95032f97322bbef5239d5a84ca,https://www.semanticscholar.org/paper/cbe7deabc11b4b95032f97322bbef5239d5a84ca,Automatic Recognition of Facial Actions in Spontaneous Expressions,"Spontaneous facial expressions differ from posed expressions in both which muscles are moved, and in the dynamics of the movement. Advances in the field of automatic facial expression measurement will require development and assessment on spontaneous behavior. Here we present preliminary results on a task of facial action detection in spontaneous facial expressions. We employ a user independent fully automatic system for real time recognition of facial actions from the Facial Action Coding System (FACS). The system automatically detects frontal faces in the video stream and coded each frame with respect to 20 Action units. The approach applies machine learning methods such as support vector machines and AdaBoost, to texture-based image representations. The output margin for the learned classifiers predicts action unit intensity. Frame-by-frame intensity measurements will enable investigations into facial expression dynamics which were previously intractable by human coding.",2006,75,497,63,false,Computer Science,2218905,M. Bartlett,46548046,G. Littlewort,145595070,M. Frank,2767464,C. Lainscsek,2039025,I. Fasel,1741200,J. Movellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fc1320139696e352900698072f4453f02e4e795,https://www.semanticscholar.org/paper/7fc1320139696e352900698072f4453f02e4e795,Comparison of Machine Learning algorithms performance in detecting network intrusion,"Organization has come to realize that network security technology has become very important in protecting its information. With tremendous growth of internet, attack cases are increasing each day along with the modern attack method. One of the solutions to this problem is by using Intrusion Detection System (IDS). Machine Learning is one of the methods used in the IDS. In recent years, Machine Learning Intrusion Detection system has been giving high accuracy and good detection on novel attacks. In this paper the performance of a Machine Learning algorithm called Decision Tree (J48) is evaluated and compared with two other Machine Learning algorithms namely Neural Network and Support Vector Machines which has been conducted by A. Osareh [1] for detecting intrusion. The algorithms were tested based on accuracy, detection rate, false alarm rate and accuracy of four categories of attacks. From the experiments conducted, it was found that the Decision tree (J48) algorithm outperformed the other two algorithms.",2010,17,61,3,false,Computer Science,3267786,K. A. Jalil,32291020,M. H. Kamarudin,98601674,M. N. Masrek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3362c5df179e709aa4ad411b10ce852cefd3e30a,https://www.semanticscholar.org/paper/3362c5df179e709aa4ad411b10ce852cefd3e30a,Applying Machine Learning Methods in Diagnosing Heart Disease for Diabetic Patients,"Classifying data is a common task in Machine learning. Data mining plays an essential role for extracting knowledge from large databases from enterprises operational databases. Data mining in health care is an emerging field of high importance for providing prognosis and a deeper understanding of medical data. Most data mining methods depend on a set of features that define the behaviour of the learning algorithm and directly or indirectly influence the complexity of resulting models. Heart disease is the leading cause of death in the world over the past 10 years. Researches have been using several data mining techniques in the diagnosis of heart disease. Diabetes is a chronic disease that occurs when the pancreas does not produce enough insulin, or when the body cannot effectively use the insulin it produces. Most of these systems have successfully employed Machine learning methods such as Naive Bayes and Support Vector Machines for the classification purpose. Support vector machines are a modern technique in the field of machine learning and have been successfully used in different fields of application. Using diabetics’ diagnosis, the system exhibited good accuracy and predicts attributes such as age, sex, blood pressure and blood sugar and the chances of a diabetic patient getting a heart disease.",2012,34,90,2,true,Computer Science,2087549,G. Parthiban,144209906,S. Srivatsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcd69aa8233d413397428d15dbb41113dbf6bcec,https://www.semanticscholar.org/paper/bcd69aa8233d413397428d15dbb41113dbf6bcec,Machine learning research that matters for music creation: A case study,"ABSTRACT Research applying machine learning to music modelling and generation typically proposes model architectures, training methods and datasets, and gauges system performance using quantitative measures like sequence likelihoods and/or qualitative listening tests. Rarely does such work explicitly question and analyse its usefulness for and impact on real-world practitioners, and then build on those outcomes to inform the development and application of machine learning. This article attempts to do these things for machine learning applied to music creation. Together with practitioners, we develop and use several applications of machine learning for music creation, and present a public concert of the results. We reflect on the entire experience to arrive at several ways of advancing these and similar applications of machine learning to music creation.",2018,75,57,0,true,Computer Science,2479962,Bob L. Sturm,1400943928,Oded Ben-Tal,115110404,Úna Monaghan,144723390,N. Collins,3320845,Dorien Herremans,143925008,E. Chew,,,3254356,Gaëtan Hadjeres,2552800,Emmanuel Deruty,1986454,F. Pachet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435cd100deb345d9cae65b1cd3218c74ccec992,https://www.semanticscholar.org/paper/2435cd100deb345d9cae65b1cd3218c74ccec992,Machine learning techniques for in silico modeling of drug metabolism.,"The computational assessment of drug metabolism has gained considerable interest in pharmaceutical research. Amongst others, machine learning techniques have been employed to model relationships between the chemical structure of a compound and its metabolic fate. Examples for these techniques, which were originally developed in fields far from drug discovery, are artificial neural networks or support vector machines. This paper summarizes the application of various machine learning techniques to predict the interaction between organic molecules and metabolic enzymes. More complex endpoints such as metabolic stability or in vivo clearance will also be addressed. It is shown that the prediction of metabolic endpoints with machine learning techniques has made considerable progress over the past few years. Depending on the procedure used, either classification or quantitative prediction is possible for even large and diverse compound sets. Together with the expanding experimental data basis, these in silico methods have become valuable tools in the drug discovery and development process.",2006,0,79,0,false,Computer Science,33819826,T. Fox,1735729,Jan M. Kriegl,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70c25a7b3b285d90dbe3d528d96638f6208279ca,https://www.semanticscholar.org/paper/70c25a7b3b285d90dbe3d528d96638f6208279ca,Dynamic Differential Privacy for ADMM-Based Distributed Classification Learning,"Privacy-preserving distributed machine learning becomes increasingly important due to the recent rapid growth of data. This paper focuses on a class of regularized empirical risk minimization machine learning problems, and develops two methods to provide differential privacy to distributed learning algorithms over a network. We first decentralize the learning algorithm using the alternating direction method of multipliers, and propose the methods of dual variable perturbation and primal variable perturbation to provide dynamic differential privacy. The two mechanisms lead to algorithms that can provide privacy guarantees under mild conditions of the convexity and differentiability of the loss function and the regularizer. We study the performance of the algorithms, and show that the dual variable perturbation outperforms its primal counterpart. To design an optimal privacy mechanism, we analyze the fundamental tradeoff between privacy and accuracy, and provide guidelines to choose privacy parameters. Numerical experiments using customer information database are performed to corroborate the results on privacy and utility tradeoffs and design.",2017,26,141,15,false,Computer Science,2146341513,Tao Zhang,1709793,Quanyan Zhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9473cb0866dc711fd00b7d3b5e294bbf0eed5d14,https://www.semanticscholar.org/paper/9473cb0866dc711fd00b7d3b5e294bbf0eed5d14,Machine learning in automotive industry,"• A submitted manuscript is the version of the article upon submission and before peer-review. There can be important differences between the submitted version and the official published version of record. People interested in the research are advised to contact the author for the final version of the publication, or visit the DOI to the publisher's website. • The final author version and the galley proof are versions of the publication after peer review. • The final published version features the final layout of the paper including the volume, issue and page numbers.",2018,13,72,0,true,Engineering,7703317,B. Yao,2056029787,Tao Feng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8b65198c37ada92cada81fe315508fc5bdbab8f,https://www.semanticscholar.org/paper/d8b65198c37ada92cada81fe315508fc5bdbab8f,Graph Networks as a Universal Machine Learning Framework for Molecules and Crystals,"Graph networks are a new machine learning (ML) paradigm that supports both relational reasoning and combinatorial generalization. Here, we develop, for the first time, universal MatErials Graph Network (MEGNet) models for accurate property prediction in both molecules and crystals. We demonstrate that our MEGNet models significantly outperform prior ML models in 11 out of 13 properties of the QM9 molecule data set. Furthermore, a single-task unified MEGNet model can accurately predict the internal energy at 0 K and room temperature, enthalpy and Gibbs free energy, with temperature, pressure and entropy being global state inputs. Similarly, we show that MEGNet models trained on $\sim 60,000$ crystals in the Materials Project substantially outperform prior ML models in the prediction of the formation energies, band gaps and elastic moduli of crystals, achieving better than DFT accuracy over a much larger data set. Such MEGNet models are highly interpretable, and well-established periodic chemical trends can be extracted from the elemental embeddings. Finally, we demonstrate the transfer learning of elemental embeddings from a property model trained on a larger data set (formation energies) to accelerate the training of property models with smaller amounts of data (band gaps and elastic moduli)",2018,65,395,25,true,Computer Science,143915066,Chi Chen,15698847,Weike Ye,11844524,Yunxing Zuo,102693597,Chen Zheng,2381325,S. Ong,,,Physics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5029362f4e0966d21a2ebf788bfadb5ae55697aa,https://www.semanticscholar.org/paper/5029362f4e0966d21a2ebf788bfadb5ae55697aa,Sparse Bayesian learning for efficient visual tracking,"This paper extends the use of statistical learning algorithms for object localization. It has been shown that object recognizers using kernel-SVMs can be elegantly adapted to localization by means of spatial perturbation of the SVM. While this SVM applies to each frame of a video independently of other frames, the benefits of temporal fusion of data are well-known. This is addressed here by using a fully probabilistic relevance vector machine (RVM) to generate observations with Gaussian distributions that can be fused over time. Rather than adapting a recognizer, we build a displacement expert which directly estimates displacement from the target region. An object detector is used in tandem, for object verification, providing the capability for automatic initialization and recovery. This approach is demonstrated in real-time tracking systems where the sparsity of the RVM means that only a fraction of CPU time is required to track at frame rate. An experimental evaluation compares this approach to the state of the art showing it to be a viable method for long-term region tracking.",2005,38,224,3,true,Computer Science,144609496,Oliver Williams,145162067,A. Blake,1745672,R. Cipolla,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c69d219f5c10ba81d5e974c05fdf9bf0d62bd30e,https://www.semanticscholar.org/paper/c69d219f5c10ba81d5e974c05fdf9bf0d62bd30e,Machine Learning with SVM and other Kernel methods,,2009,0,202,13,false,Computer Science,2541418,K. P. Soman,144124588,R. Loganathan,47961817,Ajay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7eeffce7df899dd9ca35c541350ee6b690ec629,https://www.semanticscholar.org/paper/d7eeffce7df899dd9ca35c541350ee6b690ec629,Generating Factoid Questions With Recurrent Neural Networks: The 30M Factoid Question-Answer Corpus,"Over the past decade, large-scale supervised learning corpora have enabled machine learning researchers to make substantial advances. However, to this date, there are no large-scale question-answer corpora available. In this paper we present the 30M Factoid Question-Answer Corpus, an enormous question answer pair corpus produced by applying a novel neural network architecture on the knowledge base Freebase to transduce facts into natural language questions. The produced question answer pairs are evaluated both by human evaluators and using automatic evaluation metrics, including well-established machine translation and sentence similarity metrics. Across all evaluation criteria the question-generation model outperforms the competing template-based baseline. Furthermore, when presented to human evaluators, the generated questions appear comparable in quality to real human-generated questions.",2016,42,239,19,true,Computer Science,35224828,Iulian Serban,1405061488,Alberto García-Durán,1854385,Çaglar Gülçehre,3103594,Sungjin Ahn,144631588,A. Chandar,1760871,Aaron C. Courville,,,1751762,Yoshua Bengio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9490867c0516c64f06a5f12b59d0a00c804c9bba,https://www.semanticscholar.org/paper/9490867c0516c64f06a5f12b59d0a00c804c9bba,Machine and deep learning meet genome-scale metabolic modeling,"Omic data analysis is steadily growing as a driver of basic and applied molecular biology research. Core to the interpretation of complex and heterogeneous biological phenotypes are computational approaches in the fields of statistics and machine learning. In parallel, constraint-based metabolic modeling has established itself as the main tool to investigate large-scale relationships between genotype, phenotype, and environment. The development and application of these methodological frameworks have occurred independently for the most part, whereas the potential of their integration for biological, biomedical, and biotechnological research is less known. Here, we describe how machine learning and constraint-based modeling can be combined, reviewing recent works at the intersection of both domains and discussing the mathematical and practical aspects involved. We overlap systematic classifications from both frameworks, making them accessible to nonexperts. Finally, we delineate potential future scenarios, propose new joint theoretical frameworks, and suggest concrete points of investigation for this joint subfield. A multiview approach merging experimental and knowledge-driven omic data through machine learning methods can incorporate key mechanistic information in an otherwise biologically-agnostic learning process.",2019,121,129,3,false,Computer Science,35455237,Guido Zampieri,30459096,S. Vijayakumar,10018679,E. Yaneske,2377807,C. Angione,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f871fda8e3dd460a19f6e07f1f52ad8e9e34806,https://www.semanticscholar.org/paper/2f871fda8e3dd460a19f6e07f1f52ad8e9e34806,Prediction‐based fingerprints of protein–protein interactions,"The recognition of protein interaction sites is an important intermediate step toward identification of functionally relevant residues and understanding protein function, facilitating experimental efforts in that regard. Toward that goal, the authors propose a novel representation for the recognition of protein–protein interaction sites that integrates enhanced relative solvent accessibility (RSA) predictions with high resolution structural data. An observation that RSA predictions are biased toward the level of surface exposure consistent with protein complexes led the authors to investigate the difference between the predicted and actual (i.e., observed in an unbound structure) RSA of an amino acid residue as a fingerprint of interaction sites. The authors demonstrate that RSA prediction‐based fingerprints of protein interactions significantly improve the discrimination between interacting and noninteracting sites, compared with evolutionary conservation, physicochemical characteristics, structure‐derived and other features considered before. On the basis of these observations, the authors developed a new method for the prediction of protein–protein interaction sites, using machine learning approaches to combine the most informative features into the final predictor. For training and validation, the authors used several large sets of protein complexes and derived from them nonredundant representative chains, with interaction sites mapped from multiple complexes. Alternative machine learning techniques are used, including Support Vector Machines and Neural Networks, so as to evaluate the relative effects of the choice of a representation and a specific learning algorithm. The effects of induced fit and uncertainty of the negative (noninteracting) class assignment are also evaluated. Several representative methods from the literature are reimplemented to enable direct comparison of the results. Using rigorous validation protocols, the authors estimated that the new method yields the overall classification accuracy of about 74% and Matthews correlation coefficients of 0.42, as opposed to up to 70% classification accuracy and up to 0.3 Matthews correlation coefficient for methods that do not utilize RSA prediction‐based fingerprints. The new method is available at http://sppider.cchmc.org. Proteins 2007. © 2006 Wiley‐Liss, Inc.",2006,69,331,51,false,Computer Science,3192177,A. Porollo,49806460,J. Meller,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7f81751848c4ecacad4917fec2903602e0fcc37,https://www.semanticscholar.org/paper/c7f81751848c4ecacad4917fec2903602e0fcc37,Bayesian inference with posterior regularization and applications to infinite latent SVMs,"Existing Bayesian models, especially nonparametric Bayesian methods, rely on specially conceived priors to incorporate domain knowledge for discovering improved latent representations. While priors can affect posterior distributions through Bayes' rule, imposing posterior regularization is arguably more direct and in some cases more natural and general. In this paper, we present regularized Bayesian inference (RegBayes), a novel computational framework that performs posterior inference with a regularization term on the desired post-data posterior distribution under an information theoretical formulation. RegBayes is more flexible than the procedure that elicits expert knowledge via priors, and it covers both directed Bayesian networks and undirected Markov networks whose Bayesian formulation results in hybrid chain graph models. When the regularization is induced from a linear operator on the posterior distributions, such as the expectation operator, we present a general convex-analysis theorem to characterize the solution of RegBayes. Furthermore, we present two concrete examples of RegBayes, infinite latent support vector machines (iLSVM) and multi-task infinite latent support vector machines (MT-iLSVM), which explore the large-margin idea in combination with a nonparametric Bayesian model for discovering predictive latent features for classification and multi-task learning, respectively. We present efficient inference methods and report empirical studies on several benchmark datasets, which appear to demonstrate the merits inherited from both large-margin learning and Bayesian nonparametrics. Such results were not available until now, and contribute to push forward the interface between these two important subfields, which have been largely treated as isolated in the community.",2012,89,142,13,false,Computer Science,145254043,Jun Zhu,1406245631,Ning Chen,143977260,E. Xing,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8bcfb6a13546e12c3bb4a346057158c26b02611,https://www.semanticscholar.org/paper/c8bcfb6a13546e12c3bb4a346057158c26b02611,Image driven machine learning methods for microstructure recognition,,2016,39,200,0,true,Computer Science,70327435,Aritra Chowdhury,100466411,E. Kautz,7834060,B. Yener,48938293,D. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6112f728389e635675cd6f29c77c2dce6cabc6b0,https://www.semanticscholar.org/paper/6112f728389e635675cd6f29c77c2dce6cabc6b0,Object Detection in Optical Remote Sensing Images Based on Weakly Supervised Learning and High-Level Feature Learning,"The abundant spatial and contextual information provided by the advanced remote sensing technology has facilitated subsequent automatic interpretation of the optical remote sensing images (RSIs). In this paper, a novel and effective geospatial object detection framework is proposed by combining the weakly supervised learning (WSL) and high-level feature learning. First, deep Boltzmann machine is adopted to infer the spatial and structural information encoded in the low-level and middle-level features to effectively describe objects in optical RSIs. Then, a novel WSL approach is presented to object detection where the training sets require only binary labels indicating whether an image contains the target object or not. Based on the learnt high-level features, it jointly integrates saliency, intraclass compactness, and interclass separability in a Bayesian framework to initialize a set of training examples from weakly labeled images and start iterative learning of the object detector. A novel evaluation criterion is also developed to detect model drift and cease the iterative learning. Comprehensive experiments on three optical RSI data sets have demonstrated the efficacy of the proposed approach in benchmarking with several state-of-the-art supervised-learning-based object detection approaches.",2015,46,616,6,true,Computer Science,7181955,Junwei Han,39901030,Dingwen Zhang,2152127024,Gong Cheng,143621713,Lei Guo,145811527,Jinchang Ren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f399026772d6823a85e3883970fdfcde075cadf,https://www.semanticscholar.org/paper/1f399026772d6823a85e3883970fdfcde075cadf,Machine Learning Glove Using Self‐Powered Conductive Superhydrophobic Triboelectric Textile for Gesture Recognition in VR/AR Applications,"The rapid progress of Internet of things (IoT) technology raises an imperative demand on human machine interfaces (HMIs) which provide a critical linkage between human and machines. Using a glove as an intuitive and low‐cost HMI can expediently track the motions of human fingers, resulting in a straightforward communication media of human–machine interactions. When combining several triboelectric textile sensors and proper machine learning technique, it has great potential to realize complex gesture recognition with the minimalist‐designed glove for the comprehensive control in both real and virtual space. However, humidity or sweat may negatively affect the triboelectric output as well as the textile itself. Hence, in this work, a facile carbon nanotubes/thermoplastic elastomer (CNTs/TPE) coating approach is investigated in detail to achieve superhydrophobicity of the triboelectric textile for performance improvement. With great energy harvesting and human motion sensing capabilities, the glove using the superhydrophobic textile realizes a low‐cost and self‐powered interface for gesture recognition. By leveraging machine learning technology, various gesture recognition tasks are done in real time by using gestures to achieve highly accurate virtual reality/augmented reality (VR/AR) controls including gun shooting, baseball pitching, and flower arrangement, with minimized effect from sweat during operation.",2020,121,147,2,true,Computer Science,2052575409,Feng Wen,2109819978,Zhongda Sun,48748590,Tianyiyi He,2403001,Qiongfeng Shi,9570142,Minglu Zhu,9338775,Zixuan Zhang,Medicine,,1491164292,Lianhui Li,2146319724,Ting Zhang,2144827722,Chengkuo Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ed0286846d776da4f7db09518557ff324d0eb24,https://www.semanticscholar.org/paper/4ed0286846d776da4f7db09518557ff324d0eb24,On Quality Control and Machine Learning in Crowdsourcing,"The advent of crowdsourcing has created a variety of new opportunities for improving upon traditional methods of data collection and annotation. This in turn has created intriguing new opportunities for data-driven machine learning (ML). Convenient access to crowd workers for simple data collection has further generalized to leveraging more arbitrary crowd-based human computation (von Ahn 2005) to supplement automated ML. While new potential applications of crowdsourcing continue to emerge, a variety of practical and sometimes unexpected obstacles have already limited the degree to which its promised potential can be actually realized in practice. This paper considers two particular aspects of crowdsourcing and their interplay, data quality control (QC) and ML, reflecting on where we have been, where we are, and where we might go from here.",2011,26,143,8,false,Computer Science,1747771,Matthew Lease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999619bf0800b2865e65f61c8d89ce465d02622f,https://www.semanticscholar.org/paper/999619bf0800b2865e65f61c8d89ce465d02622f,Advances in the prediction of protein targeting signals,"Enlarged sets of reference data and special machine learning approaches have improved the accuracy of the prediction of protein subcellular localization. Recent approaches report over 95% correct predictions with low fractions of false‐positives for secretory proteins. A clear trend is to develop specifically tailored organism‐ and organelle‐specific prediction tools rather than using one general method. Focus of the review is on machine learning systems, highlighting four concepts: the artificial neural feed‐forward network, the self‐organizing map (SOM), the Hidden‐Markov‐Model (HMM), and the support vector machine (SVM).",2004,65,111,2,false,Biology,144522872,G. Schneider,1892803,U. Fechner,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
