paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,fieldsOfStudy/2
026c36675346b15dbc0c3807057fb9d7e742475f,https://www.semanticscholar.org/paper/026c36675346b15dbc0c3807057fb9d7e742475f,Evolutionary Extreme Learning Machine - Based on Particle Swarm Optimization,,2006,10,119,12,false,Computer Science,,9289485,You-wu Xu,2066476643,Y. Shu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d2f8358da1a37594ab9459ad124c7b4a2b9d728,https://www.semanticscholar.org/paper/1d2f8358da1a37594ab9459ad124c7b4a2b9d728,Prediction of hot spot residues at protein-protein interfaces by combining machine learning and energy-based methods,,2009,51,103,5,true,Chemistry,Medicine,2397328,S. Lise,2824663,C. Archambeau,1704699,M. Pontil,152898526,David T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Computer Science
3ae21b55af86937d56e60ca1181d3f330e4f5881,https://www.semanticscholar.org/paper/3ae21b55af86937d56e60ca1181d3f330e4f5881,Predicting structured objects with support vector machines,"Machine Learning today offers a broad repertoire of methods for classification and regression. But what if we need to predict complex objects like trees, orderings, or alignments? Such problems arise naturally in natural language processing, search engines, and bioinformatics. The following explores a generalization of Support Vector Machines (SVMs) for such complex prediction problems.",2009,44,109,12,true,Computer Science,,1680188,T. Joachims,143936663,Thomas Hofmann,1740159,Yisong Yue,3166569,C. Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49051605a56a9c82a2401f96c3471312d00552d9,https://www.semanticscholar.org/paper/49051605a56a9c82a2401f96c3471312d00552d9,A Novel PCA-Firefly Based XGBoost Classification Model for Intrusion Detection in Networks Using GPU,"The enormous popularity of the internet across all spheres of human life has introduced various risks of malicious attacks in the network. The activities performed over the network could be effortlessly proliferated, which has led to the emergence of intrusion detection systems. The patterns of the attacks are also dynamic, which necessitates efficient classification and prediction of cyber attacks. In this paper we propose a hybrid principal component analysis (PCA)-firefly based machine learning model to classify intrusion detection system (IDS) datasets. The dataset used in the study is collected from Kaggle. The model first performs One-Hot encoding for the transformation of the IDS datasets. The hybrid PCA-firefly algorithm is then used for dimensionality reduction. The XGBoost algorithm is implemented on the reduced dataset for classification. A comprehensive evaluation of the model is conducted with the state of the art machine learning approaches to justify the superiority of our proposed approach. The experimental results confirm the fact that the proposed model performs better than the existing machine learning models.",2020,32,168,1,true,Computer Science,,71424255,S. Bhattacharya,2127823435,S. S,29919430,P. Maddikunta,46234199,Rajesh Kaluri,144704227,Saurabh Singh,11041265,T. Gadekallu,2474250,M. Alazab,51230514,U. Tariq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18939eadc9c4460c8385e0591cde214a1ead067b,https://www.semanticscholar.org/paper/18939eadc9c4460c8385e0591cde214a1ead067b,Reliable evaluation of adversarial robustness with an ensemble of diverse parameter-free attacks,"The field of defense strategies against adversarial attacks has significantly grown over the last years, but progress is hampered as the evaluation of adversarial defenses is often insufficient and thus gives a wrong impression of robustness. Many promising defenses could be broken later on, making it difficult to identify the state-of-the-art. Frequent pitfalls in the evaluation are improper tuning of hyperparameters of the attacks, gradient obfuscation or masking. In this paper we first propose two extensions of the PGD-attack overcoming failures due to suboptimal step size and problems of the objective function. We then combine our novel attacks with two complementary existing ones to form a parameter-free, computationally affordable and user-independent ensemble of attacks to test adversarial robustness. We apply our ensemble to over 50 models from papers published at recent top machine learning and computer vision venues. In all except one of the cases we achieve lower robust test accuracy than reported in these papers, often by more than $10\%$, identifying several broken defenses.",2020,58,653,225,false,Computer Science,Mathematics,39171784,Francesco Croce,143610806,Matthias Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cff7b1b98da6de583bf2d5ffd496c2e6d70a794c,https://www.semanticscholar.org/paper/cff7b1b98da6de583bf2d5ffd496c2e6d70a794c,From DFT to machine learning: recent approaches to materials science–a review,"Recent advances in experimental and computational methods are increasing the quantity and complexity of generated data. This massive amount of raw data needs to be stored and interpreted in order to advance the materials science field. Identifying correlations and patterns from large amounts of complex data is being performed by machine learning algorithms for decades. Recently, the materials science community started to invest in these methodologies to extract knowledge and insights from the accumulated data. This review follows a logical sequence starting from density functional theory as the representative instance of electronic structure methods, to the subsequent high-throughput approach, used to generate large amounts of data. Ultimately, data-driven strategies which include data mining, screening, and machine learning techniques, employ the data generated. We show how these approaches to modern computational materials science are being used to uncover complexities and design novel materials with enhanced properties. Finally, we point to the present research problems, challenges, and potential future perspectives of this new exciting field.",2019,587,294,2,false,Physics,,11898127,G. R. Schleder,93993846,A. C. M. Padilha,152541090,C. M. Acosta,144194651,M. Costa,145385217,A. Fazzio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fceddfc62c6104a205f8553588f16ca6e0ea0b3c,https://www.semanticscholar.org/paper/fceddfc62c6104a205f8553588f16ca6e0ea0b3c,Education 4.0 — Fostering student's performance with machine learning methods,"Educational activity is increasingly moving online and course contents are becoming available in digital format. This enables data collection and the use of data for analyzing learning process. For the 4th Revolution in Education, an active and interactive presence of students contributes to a higher learning quality. Machine Learning techniques recently have shown impressive development steps of the use of data analysis and predictions. However, it has been far less used for assessing the learning quality. For this paper we conducted analysis based on neural networks, support vector machine, decision trees and cluster analysis to estimate student's performance at examination and shape the next generation's talent for Industry 4.0 skills.",2017,18,68,3,false,Computer Science,,30710053,M. Ciolacu,3242843,A. Tehrani,47377858,Rick Beer,2085317493,Heribert Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2d79513f32c4d09b6255b18514d7ad07ebf43fe,https://www.semanticscholar.org/paper/d2d79513f32c4d09b6255b18514d7ad07ebf43fe,Explainable artificial intelligence: A survey,"In the last decade, with availability of large datasets and more computing power, machine learning systems have achieved (super)human performance in a wide variety of tasks. Examples of this rapid development can be seen in image recognition, speech analysis, strategic game planning and many more. The problem with many state-of-the-art models is a lack of transparency and interpretability. The lack of thereof is a major drawback in many applications, e.g. healthcare and finance, where rationale for model's decision is a requirement for trust. In the light of these issues, explainable artificial intelligence (XAI) has become an area of interest in research community. This paper summarizes recent developments in XAI in supervised learning, starts a discussion on its connection with artificial general intelligence, and gives proposals for further research directions.",2018,28,478,24,false,Computer Science,,1395592010,Filip Karlo Dosilovic,35167635,Mario Brčič,1791663,N. Hlupic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79c43724a1f7c9071ba75e0aedd86f907590e0d0,https://www.semanticscholar.org/paper/79c43724a1f7c9071ba75e0aedd86f907590e0d0,A tutorial on variational Bayesian inference,,2012,4,231,19,false,Computer Science,,47641288,C. Fox,145029236,S. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a7bc26b61e3c6c796bba85ce08e371601ec6764,https://www.semanticscholar.org/paper/2a7bc26b61e3c6c796bba85ce08e371601ec6764,A new approach and system for attentive mobile learning based on seamless migration,,2010,66,165,4,false,Computer Science,,143697858,De-gan Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14173c062c455af4e8bcc9c31969039aa972fed,https://www.semanticscholar.org/paper/c14173c062c455af4e8bcc9c31969039aa972fed,Machine learning: New tool in the box,,2017,6,67,0,true,Physics,,2546601,L. Zdeborová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76f58b0c51a42b77c7f0d619abdc54abc4b4a39c,https://www.semanticscholar.org/paper/76f58b0c51a42b77c7f0d619abdc54abc4b4a39c,VizRank: Data Visualization Guided by Machine Learning,,2006,40,87,5,false,Computer Science,,1770649,Gregor Leban,1775384,B. Zupan,2240344,G. Vidmar,1725040,I. Bratko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16f05470e01a0c6fd7e925f77d48302bbf872189,https://www.semanticscholar.org/paper/16f05470e01a0c6fd7e925f77d48302bbf872189,Online Algorithms for Rent-Or-Buy with Expert Advice,"We study the use of predictions by multiple experts (such as machine learning algorithms) to improve the performance of online algorithms. In particular, we consider the classical rent-or-buy problem (also called ski rental), and obtain algorithms that provably improve their performance over the adversarial scenario by using these predictions. We also prove matching lower bounds to show that our algorithms are the best possible, and perform experiments to empirically validate their performance in practice.",2019,20,86,6,false,Computer Science,,144979147,Sreenivas Gollapudi,1715972,Debmalya Panigrahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c45d0d50c44af507f694cb3ae0debd76c560e364,https://www.semanticscholar.org/paper/c45d0d50c44af507f694cb3ae0debd76c560e364,Understanding from Machine Learning Models,"Simple idealized models seem to provide more understanding than opaque, complex, and hyper-realistic models. However, an increasing number of scientists are going in the opposite direction by utilizing opaque machine learning models to make predictions and draw inferences, suggesting that scientists are opting for models that have less potential for understanding. Are scientists trading understanding for some other epistemic or pragmatic good when they choose a machine learning model? Or are the assumptions behind why minimal models provide understanding misguided? In this article, using the case of deep neural networks, I argue that it is not the complexity or black box nature of a model that limits how much understanding the model provides. Instead, it is a lack of scientific and empirical evidence supporting the link that connects a model to the target phenomenon that primarily prohibits understanding.",2020,81,50,1,true,Computer Science,,49503692,E. Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784b018c87c7dcbbe772374e45d5191bae9938ee,https://www.semanticscholar.org/paper/784b018c87c7dcbbe772374e45d5191bae9938ee,Hyperbolic Graph Neural Networks,"Learning from graph-structured data is an important task in machine learning and artificial intelligence, for which Graph Neural Networks (GNNs) have shown great promise. Motivated by recent advances in geometric representation learning, we propose a novel GNN architecture for learning representations on Riemannian manifolds with differentiable exponential and logarithmic maps. We develop a scalable algorithm for modeling the structural properties of graphs, comparing Euclidean and hyperbolic geometry. In our experiments, we show that hyperbolic GNNs can lead to substantial improvements on various benchmark datasets.",2019,52,156,20,false,Computer Science,Mathematics,2144831836,Qi Liu,1729762,Maximilian Nickel,1743722,Douwe Kiela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193532f7dab6481d4feaef9350e4fd6c434920e7,https://www.semanticscholar.org/paper/193532f7dab6481d4feaef9350e4fd6c434920e7,Deep Learning in Medical Image Analysis.,,2017,65,136,3,true,Medicine,Computer Science,1905897,H. Chan,3423854,Ravi K. Samala,2591670,L. Hadjiiski,1643124213,Chuan Zhou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517ffecc0014a0bb569a85821403ecf5bf08ad0,https://www.semanticscholar.org/paper/1517ffecc0014a0bb569a85821403ecf5bf08ad0,Learning register automata: from languages to program structures,,2014,60,66,0,true,Computer Science,,2394200,M. Isberner,1802871,Falk Howar,2113938930,B. Steffen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd0cb6f62619649616316ca3c1348f568c63a852,https://www.semanticscholar.org/paper/bd0cb6f62619649616316ca3c1348f568c63a852,A survey on measuring indirect discrimination in machine learning,"Nowadays, many decisions are made using predictive models built on historical data.Predictive models may systematically discriminate groups of people even if the computing process is fair and well-intentioned. Discrimination-aware data mining studies how to make predictive models free from discrimination, when historical data, on which they are built, may be biased, incomplete, or even contain past discriminatory decisions. Discrimination refers to disadvantageous treatment of a person based on belonging to a category rather than on individual merit. In this survey we review and organize various discrimination measures that have been used for measuring discrimination in data, as well as in evaluating performance of discrimination-aware predictive models. We also discuss related measures from other disciplines, which have not been used for measuring discrimination, but potentially could be suitable for this purpose. We computationally analyze properties of selected measures. We also review and discuss measuring procedures, and present recommendations for practitioners. The primary target audience is data mining, machine learning, pattern recognition, statistical modeling researchers developing new methods for non-discriminatory predictive modeling. In addition, practitioners and policy makers would use the survey for diagnosing potential discrimination by predictive models.",2015,44,128,7,false,Computer Science,Mathematics,1740809,I. Žliobaitė,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34c062e2b8a3f6421b9f4ff22f115a36d4aba823,https://www.semanticscholar.org/paper/34c062e2b8a3f6421b9f4ff22f115a36d4aba823,A Dataset and a Technique for Generalized Nuclear Segmentation for Computational Pathology,"Nuclear segmentation in digital microscopic tissue images can enable extraction of high-quality features for nuclear morphometrics and other analysis in computational pathology. Conventional image processing techniques, such as Otsu thresholding and watershed segmentation, do not work effectively on challenging cases, such as chromatin-sparse and crowded nuclei. In contrast, machine learning-based segmentation can generalize across various nuclear appearances. However, training machine learning algorithms requires data sets of images, in which a vast number of nuclei have been annotated. Publicly accessible and annotated data sets, along with widely agreed upon metrics to compare techniques, have catalyzed tremendous innovation and progress on other image classification problems, particularly in object recognition. Inspired by their success, we introduce a large publicly accessible data set of hematoxylin and eosin (H&E)-stained tissue images with more than 21000 painstakingly annotated nuclear boundaries, whose quality was validated by a medical doctor. Because our data set is taken from multiple hospitals and includes a diversity of nuclear appearances from several patients, disease states, and organs, techniques trained on it are likely to generalize well and work right out-of-the-box on other H&E-stained images. We also propose a new metric to evaluate nuclear segmentation results that penalizes object- and pixel-level errors in a unified manner, unlike previous metrics that penalize only one type of error. We also propose a segmentation technique based on deep learning that lays a special emphasis on identifying the nuclear boundaries, including those between the touching or overlapping nuclei, and works well on a diverse set of test images.",2017,51,469,107,false,Computer Science,Medicine,2119734444,Neeraj Kumar,3200813,R. Verma,2109948052,Sanuj Sharma,2061041305,S. Bhargava,1927113,Abhishek Vahadane,2049437,A. Sethi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
053f4d6715a4dba6f8103456fc1bb5fd6a5266c4,https://www.semanticscholar.org/paper/053f4d6715a4dba6f8103456fc1bb5fd6a5266c4,Ensemble Distillation for Robust Model Fusion in Federated Learning,"Federated Learning (FL) is a machine learning setting where many devices collaboratively train a machine learning model while keeping the training data decentralized. In most of the current training schemes the central model is refined by averaging the parameters of the server model and the updated parameters from the client side. However, directly averaging model parameters is only possible if all models have the same structure and size, which could be a restrictive constraint in many scenarios. 
In this work we investigate more powerful and more flexible aggregation schemes for FL. Specifically, we propose ensemble distillation for model fusion, i.e. training the central classifier through unlabeled data on the outputs of the models from the clients. This knowledge distillation technique mitigates privacy risk and cost to the same extent as the baseline FL algorithms, but allows flexible aggregation over heterogeneous client models that can differ e.g. in size, numerical precision or structure. We show in extensive empirical experiments on various CV/NLP datasets (CIFAR-10/100, ImageNet, AG News, SST2) and settings (heterogeneous models/data) that the server model can be trained much faster, requiring fewer communication rounds than any existing FL technique so far.",2020,86,250,52,false,Computer Science,Mathematics,145724662,Tao Lin,2069275317,Lingjing Kong,2127057,Sebastian U. Stich,2456863,Martin Jaggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
