paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,fieldsOfStudy/2,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name
3b9d6390ca28e742013e3b6b493d03d8d635bf7e,https://www.semanticscholar.org/paper/3b9d6390ca28e742013e3b6b493d03d8d635bf7e,Multiple instance learning with generalized support vector machines,"In pattern classification it is usually assumed that a training set of labeled patterns is available. Multiple-Instance Learning (MIL) generalizes this problem setting by making weaker assumptions about the labeling information. While each pattern is still believed to possess a true label, training labels are associated with sets or bags of patterns rather than individual patterns. More formally, given is a set of patterns x1, ...,xn grouped into bags X1, ..., Xm, with Xj = {xi : i ∈ Ij} and Ij ⊆ {1, ..., n}. With each bag Xj is associated a label Yj ∈ {−1, 1}. These labels are interpreted in the following way: if a bag has a negative label Yj = −1, all patterns in that bag inherit the negative label. If on the other hand, Yj = 1, then at least one pattern xi ∈ Xj is a positive example of the underlying concept. The MIL scenario has many interesting applications: One prominent application is the classification of molecules in the context of drug design (Dietterich, Lathrop, & LozanoPerez 1997). Here, each molecule is represented by a bag of possible conformations. Another application is in image retrieval where images can be viewed as bags of local image patches (Maron & Ratan 1998) or image regions. Algorithms for the MIL problem were first presented in (Dietterich, Lathrop, & Lozano-Perez 1997; Auer 1997; Long & Tan 1996). These methods (and analytical results) are based on hypothesis classes consisting of axisaligned rectangles. Similarly, methods developed subsequently (e.g., (Maron & Lozano-Perez 1998; Zhang & Goldman 2002)) have focused on specially tailored machine learning algorithms that do not compare favorably in the limiting case of bags of size 1 (the standard classification setting). A notable exception is (Ramon & Raedt 2000).",2002,12,113,18,false,Computer Science,,2054883307,Stuart Andrews,143936663,Thomas Hofmann,1765700,Ioannis Tsochantaridis,,,,,,,,,,,,,,,,,,,,,
63c469ae1655cd6954e9efacbdc7253a7bdb6da7,https://www.semanticscholar.org/paper/63c469ae1655cd6954e9efacbdc7253a7bdb6da7,Bringing Machine Learning and Compositional Semantics Together,"Computational semantics has long been considered a field divided between logical and statistical approaches, but this divide is rapidly eroding with the development of statistical models that learn compositional semantic theories from corpora and databases. This review presents a simple discriminative learning framework for defining such models and relating them to logical theories. Within this framework, we discuss the task of learning to map utterances to logical forms (semantic parsing) and the task of learning from denotations with logical forms as latent variables. We also consider models that use distributed (e.g., vector) representations rather than logical ones, showing that these can be considered part of the same overall framework for understanding meaning and structural complexity.",2015,112,69,5,false,Computer Science,,145419642,Percy Liang,144922861,Christopher Potts,,,,,,,,,,,,,,,,,,,,,,,
95aef2d99334420731593bb392e6397c48d722a0,https://www.semanticscholar.org/paper/95aef2d99334420731593bb392e6397c48d722a0,Prediction of MicroRNA-Disease Associations Based on Social Network Analysis Methods,"MicroRNAs constitute an important class of noncoding, single-stranded, ~22 nucleotide long RNA molecules encoded by endogenous genes. They play an important role in regulating gene transcription and the regulation of normal development. MicroRNAs can be associated with disease; however, only a few microRNA-disease associations have been confirmed by traditional experimental approaches. We introduce two methods to predict microRNA-disease association. The first method, KATZ, focuses on integrating the social network analysis method with machine learning and is based on networks derived from known microRNA-disease associations, disease-disease associations, and microRNA-microRNA associations. The other method, CATAPULT, is a supervised machine learning method. We applied the two methods to 242 known microRNA-disease associations and evaluated their performance using leave-one-out cross-validation and 3-fold cross-validation. Experiments proved that our methods outperformed the state-of-the-art methods.",2015,67,144,2,true,Biology,Medicine,144268946,Q. Zou,2108952705,Jinjin Li,40300673,Qingqi Hong,144906697,Ziyu Lin,2108408362,Yun Wu,2108701882,Hua Shi,,144250293,Y. Ju,,,,,,,,,,,,
ce9a9ee7a531455fd5de053790ff0bea2839def5,https://www.semanticscholar.org/paper/ce9a9ee7a531455fd5de053790ff0bea2839def5,Hierarchy Through Composition with Multitask LMDPs,"Proceedings of the 34th International Conference on Machine Learning, PMLR 70:3017-3026, Sydney, Australia, 6-11 August 2017",2017,41,30,1,false,Computer Science,,34927843,Andrew M. Saxe,20928686,A. Earle,2831294,Benjamin Rosman,,,,,,,,,,,,,,,,,,,,,
8cf7496c3303fbc4b74ccc6ccba135be3b94aca2,https://www.semanticscholar.org/paper/8cf7496c3303fbc4b74ccc6ccba135be3b94aca2,Classifying Single-Trial EEG During Motor Imagery by Iterative Spatio-Spectral Patterns Learning (ISSPL),"In most current motor-imagery-based brain-computer interfaces (BCIs), machine learning is carried out in two consecutive stages: feature extraction and feature classification. Feature extraction has focused on automatic learning of spatial filters, with little or no attention being paid to optimization of parameters for temporal filters that still require time-consuming, ad hoc manual tuning. In this paper, we present a new algorithm termed iterative spatio-spectral patterns learning (ISSPL) that employs statistical learning theory to perform automatic learning of spatio-spectral filters. In ISSPL, spectral filters and the classifier are simultaneously parameterized for optimization to achieve good generalization performance. A detailed derivation and theoretical analysis of ISSPL are given. Experimental results on two datasets show that the proposed algorithm can correctly identify the discriminative frequency bands, demonstrating the algorithm's superiority over contemporary approaches in classification performance.",2008,32,164,16,false,Computer Science,Medicine,39533001,Wei Wu,1782783,Xiaorong Gao,145031714,Bo Hong,145834126,Shangkai Gao,,,,,,,,,,,,,,,,,,,
6a060a59e0595ca487d89f70281dcc8a40fd36f6,https://www.semanticscholar.org/paper/6a060a59e0595ca487d89f70281dcc8a40fd36f6,The promise of machine learning in predicting treatment outcomes in psychiatry,"For many years, psychiatrists have tried to understand factors involved in response to medications or psychotherapies, in order to personalize their treatment choices. There is now a broad and growing interest in the idea that we can develop models to personalize treatment decisions using new statistical approaches from the field of machine learning and applying them to larger volumes of data. In this pursuit, there has been a paradigm shift away from experimental studies to confirm or refute specific hypotheses towards a focus on the overall explanatory power of a predictive model when tested on new, unseen datasets. In this paper, we review key studies using machine learning to predict treatment outcomes in psychiatry, ranging from medications and psychotherapies to digital interventions and neurobiological treatments. Next, we focus on some new sources of data that are being used for the development of predictive models based on machine learning, such as electronic health records, smartphone and social media data, and on the potential utility of data from genetics, electrophysiology, neuroimaging and cognitive testing. Finally, we discuss how far the field has come towards implementing prediction tools in real‐world clinical practice. Relatively few retrospective studies to‐date include appropriate external validation procedures, and there are even fewer prospective studies testing the clinical feasibility and effectiveness of predictive models. Applications of machine learning in psychiatry face some of the same ethical challenges posed by these techniques in other areas of medicine or computer science, which we discuss here. In short, machine learning is a nascent but important approach to improve the effectiveness of mental health care, and several prospective clinical studies suggest that it may be working already.",2021,239,68,2,false,Medicine,,6609752,A. Chekroud,82934036,Julia Bondar,145171115,Jaime Delgadillo,2659843,Gavin Doherty,83024519,Akash R. Wasil,38565406,M. Fokkema,,34221966,Z. Cohen,145763736,D. Belgrave,4423584,R. DeRubeis,2046648,R. Iniesta,5672681,D. Dwyer,6047002,Karmel W. Choi,,
bb774b249ceca4ab8aa964f0f32336aac801f698,https://www.semanticscholar.org/paper/bb774b249ceca4ab8aa964f0f32336aac801f698,SUPPORT VECTOR MACHINE-A Survey,"Support vector machine (SVM) is one of the most important machine learning algorithms that has been implemented mostly in pattern recognition problem, for e.g. classifying the network traffic and also in image processing for recognition . Lots of research is going on in this technique for the improvement of Qos (quality of service) and in security perspective. The latest works in this field have proved that SVM performs better than other network traffic classifier in terms of generalization of problem. This paper presents a theoretical aspect of SVM, its concepts and its applications overview.",2012,18,95,4,false,Computer Science,,143745269,A. Pradhan,67059695,S. Model,,,,,,,,,,,,,,,,,,,,,,,
6bb476f85f913786220afd3a34f56b3282396270,https://www.semanticscholar.org/paper/6bb476f85f913786220afd3a34f56b3282396270,Low-Power Circuits for Brain–Machine Interfaces,"This paper presents work on ultra-low-power circuits for brain–machine interfaces with applications for paralysis prosthetics, stroke, Parkinson's disease, epilepsy, prosthetics for the blind, and experimental neuroscience systems. The circuits include a micropower neural amplifier with adaptive power biasing for use in multi-electrode arrays; an analog linear decoding and learning architecture for data compression; low-power radio-frequency (RF) impedance-modulation circuits for data telemetry that minimize power consumption of implanted systems in the body; a wireless link for efficient power transfer; mixed-signal system integration for efficiency, robustness, and programmability; and circuits for wireless stimulation of neurons with power-conserving sleep modes and awake modes. Experimental results from chips that have stimulated and recorded from neurons in the zebra finch brain and results from RF power-link, RF data-link, electrode-recording and electrode-stimulating systems are presented. Simulations of analog learning circuits that have successfully decoded prerecorded neural signals from a monkey brain are also presented.",2008,35,98,6,true,Computer Science,Medicine,1994245,R. Sarpeshkar,2719728,W. Wattanapanitch,2489215,Scott K. Arfin,2542919,B. Rapoport,2432757,S. Mandal,48564101,M. Baker,,2200355,M. Fee,145299648,S. Musallam,2189155,R. Andersen,,,,,,,,
43407db991197f51bef75f8f858041651f3207d6,https://www.semanticscholar.org/paper/43407db991197f51bef75f8f858041651f3207d6,Using Rule-Based Machine Learning for Candidate Disease Gene Prioritization and Sample Classification of Cancer Gene Expression Data,"Microarray data analysis has been shown to provide an effective tool for studying cancer and genetic diseases. Although classical machine learning techniques have successfully been applied to find informative genes and to predict class labels for new samples, common restrictions of microarray analysis such as small sample sizes, a large attribute space and high noise levels still limit its scientific and clinical applications. Increasing the interpretability of prediction models while retaining a high accuracy would help to exploit the information content in microarray data more effectively. For this purpose, we evaluate our rule-based evolutionary machine learning systems, BioHEL and GAssist, on three public microarray cancer datasets, obtaining simple rule-based models for sample classification. A comparison with other benchmark microarray sample classifiers based on three diverse feature selection algorithms suggests that these evolutionary learning techniques can compete with state-of-the-art methods like support vector machines. The obtained models reach accuracies above 90% in two-level external cross-validation, with the added value of facilitating interpretation by using only combinations of simple if-then-else rules. As a further benefit, a literature mining analysis reveals that prioritizations of informative genes extracted from BioHEL’s classification rule sets can outperform gene rankings obtained from a conventional ensemble feature selection in terms of the pointwise mutual information between relevant disease terms and the standardized names of top-ranked genes.",2012,152,107,3,true,Biology,Medicine,1806197,E. Glaab,1697337,J. Bacardit,145890843,J. Garibaldi,1712183,N. Krasnogor,,,,,Computer Science,,,,,,,,,,,,,,
5385f8d2e6bd80a663127a5f04e724c80345ef1b,https://www.semanticscholar.org/paper/5385f8d2e6bd80a663127a5f04e724c80345ef1b,Scaling Up Inductive Learning with Massive Parallelism,,1996,35,22,0,true,Computer Science,,1752722,F. Provost,3304904,John M. Aronis,,,,,,,,,,,,,,,,,,,,,,,
d298f3e23aa2bafe4daade554b6300dc1a1d548e,https://www.semanticscholar.org/paper/d298f3e23aa2bafe4daade554b6300dc1a1d548e,JUNIPR: a framework for unsupervised machine learning in particle physics,,2018,75,98,1,true,Physics,Mathematics,39552848,A. Andreassen,10734982,Ilya Feige,2064566025,C. Frye,2063178,M. Schwartz,,,,,,,,,,,,,,,,,,,
a9670054c1a5159e15ca61e1faeae9483be3f2ec,https://www.semanticscholar.org/paper/a9670054c1a5159e15ca61e1faeae9483be3f2ec,The use of machine learning in rare diseases: a scoping review,,2020,31,51,1,false,Medicine,,1740921765,Julia Schaefer,145370472,Moritz Lehne,49392456,Josef Schepers,3351408,F. Prasser,120414776,S. Thun,,,,,,,,,,,,,,,,,
