paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,fieldsOfStudy/1,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,fieldsOfStudy/2,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name
05a1df55ae6e98cea8d55ec018ec516bc6bc4306,https://www.semanticscholar.org/paper/05a1df55ae6e98cea8d55ec018ec516bc6bc4306,Machine learning approaches for improving condition-based maintenance of naval propulsion plants,"Availability, reliability and economic sustainability of naval propulsion plants are key elements to cope with because maintenance costs represent a large slice of total operational expenses. Depending on the adopted strategy, impact of maintenance on overall expenses can remarkably vary; for example, letting an asset running up until breakdown can lead to unaffordable costs. As a matter of fact, a desideratum is to progress maintenance technology of ship propulsion systems from breakdown or preventive maintenance up to more effective condition-based maintenance approaches. The central idea in condition-based maintenance is to monitor the propulsion equipment by exploiting heterogeneous sensors, enabling diagnosis and, most of all, prognosis of the propulsion system’s components and of their potential future failures. The success of condition-based maintenance clearly hinges on the capability of developing effective predictive models; for this purpose, effective use of machine learning methods is proposed in this article. In particular, authors take into consideration an application of condition-based maintenance to gas turbines used for vessel propulsion, where the performance and advantages of exploiting machine learning methods in modeling the degradation of the propulsion plant over time are tested. Experiments, conducted on data generated from a sophisticated simulator of a gas turbine, mounted on a Frigate characterized by a COmbined Diesel eLectric And Gas propulsion plant type, will allow to show the effectiveness of the proposed machine learning approaches and to benchmark them in a realistic maritime application.",2016,71,116,10,False,Engineering,8720641,Andrea Coraddu,1682762.0,L. Oneto,,2068386862.0,A. Ghio,47385577.0,S. Savio,1686031.0,D. Anguita,31850218.0,M. Figari,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b343dd1814738da2d01edf5d81332701f005bcb,https://www.semanticscholar.org/paper/6b343dd1814738da2d01edf5d81332701f005bcb,Scaling Datalog for Machine Learning on Big Data,"In this paper, we present the case for a declarative foundation for data-intensive machine learning systems. Instead of creating a new system for each specific flavor of machine learning task, or hardcoding new optimizations, we argue for the use of recursive queries to program a variety of machine learning systems. By taking this approach, database query optimization techniques can be utilized to identify effective execution plans, and the resulting runtime plans can be executed on a single unified data-parallel query processing engine. As a proof of concept, we consider two programming models--Pregel and Iterative Map-Reduce-Update---from the machine learning domain, and show how they can be captured in Datalog, tuned for a specific task, and then compiled into an optimized physical plan. Experiments performed on a large computing cluster with real data demonstrate that this declarative approach can provide very good performance while offering both increased generality and programming ease.",2012,33,51,5,False,Computer Science,1925686,Yingyi Bu,1860208.0,Vinayak R. Borkar,,1703347.0,M. Carey,47888697.0,Joshua Rosen,1763100.0,Neoklis Polyzotis,3269316.0,Tyson Condie,,2965406.0,Markus Weimer,1709145.0,R. Ramakrishnan,,,,,,,,,,,,,,,,,,,,,,
627c14fe9097d459b8fd47e8a901694198be9d5d,https://www.semanticscholar.org/paper/627c14fe9097d459b8fd47e8a901694198be9d5d,Compressed Learning : Universal Sparse Dimensionality Reduction and Learning in the Measurement Domain,"In this paper, we provide theoretical results to show that compressed learning , learning directly in the compressed domain, is possible. In Particular, we provide tight bounds demonstrating that the linear kernel SVM’s classifier in the measurement domain, with high probability, has true accuracy close to the accuracy of the best linear threshold classifier in the data domain. We show that this is beneficial both from the compressed sensing and the machine learning points of view. Furthermore, we indicate that for a family of well-known compressed sensing matrices, compressed learning is universal, in the sense that learning and classification in the measurement domain works provided that the data are sparse in some, even unknown, basis. Moreover, we show that our results are also applicable to a family of smooth manifold-learning tasks. Finally, we support our claims with experimental results.",2009,36,168,16,False,,120874496,R. Calderbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fddb827b562eb3fa3f07b4fc174871654be3423,https://www.semanticscholar.org/paper/7fddb827b562eb3fa3f07b4fc174871654be3423,High-Risk Breast Lesions: A Machine Learning Model to Predict Pathologic Upgrade and Reduce Unnecessary Surgical Excision.,"Purpose To develop a machine learning model that allows high-risk breast lesions (HRLs) diagnosed with image-guided needle biopsy that require surgical excision to be distinguished from HRLs that are at low risk for upgrade to cancer at surgery and thus could be surveilled. Materials and Methods Consecutive patients with biopsy-proven HRLs who underwent surgery or at least 2 years of imaging follow-up from June 2006 to April 2015 were identified. A random forest machine learning model was developed to identify HRLs at low risk for upgrade to cancer. Traditional features such as age and HRL histologic results were used in the model, as were text features from the biopsy pathologic report. Results One thousand six HRLs were identified, with a cancer upgrade rate of 11.4% (115 of 1006). A machine learning random forest model was developed with 671 HRLs and tested with an independent set of 335 HRLs. Among the most important traditional features were age and HRL histologic results (eg, atypical ductal hyperplasia). An important text feature from the pathologic reports was ""severely atypical."" Instead of surgical excision of all HRLs, if those categorized with the model to be at low risk for upgrade were surveilled and the remainder were excised, then 97.4% (37 of 38) of malignancies would have been diagnosed at surgery, and 30.6% (91 of 297) of surgeries of benign lesions could have been avoided. Conclusion This study provides proof of concept that a machine learning model can be applied to predict the risk of upgrade of HRLs to cancer. Use of this model could decrease unnecessary surgery by nearly one-third and could help guide clinical decision making with regard to surveillance versus surgical excision of HRLs. © RSNA, 2017.",2017,36,106,0,True,Medicine,8306823,M. Bahl,1741283.0,R. Barzilay,,2064168078.0,Adam B Yedidia,36278644.0,N. Locascio,49297123.0,L. Yu,4828241.0,C. Lehman,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d056b511378a056ee4321f5f14e1f73616e7f65,https://www.semanticscholar.org/paper/7d056b511378a056ee4321f5f14e1f73616e7f65,Dual Averaging for Distributed Optimization: Convergence Analysis and Network Scaling,"The goal of decentralized optimization over a network is to optimize a global objective formed by a sum of local (possibly nonsmooth) convex functions using only local computation and communication. It arises in various application domains, including distributed tracking and localization, multi-agent coordination, estimation in sensor networks, and large-scale machine learning. We develop and analyze distributed algorithms based on dual subgradient averaging, and we provide sharp bounds on their convergence rates as a function of the network size and topology. Our analysis allows us to clearly separate the convergence of the optimization algorithm itself and the effects of communication dependent on the network structure. We show that the number of iterations required by our algorithm scales inversely in the spectral gap of the network, and confirm this prediction's sharpness both by theoretical lower bounds and simulations for various networks. Our approach includes the cases of deterministic optimization and communication, as well as problems with stochastic optimization and/or communication.",2010,52,1056,114,True,Mathematics,1734693,John C. Duchi,40333747.0,Alekh Agarwal,Computer Science,1721860.0,M. Wainwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7c36f2caeb0bd6d691c4500d223abd482c61180,https://www.semanticscholar.org/paper/e7c36f2caeb0bd6d691c4500d223abd482c61180,Intrusion detection in SCADA systems using machine learning techniques,"In this paper we present a intrusion detection module capable of detecting malicious network traffic in a SCADA (Supervisory Control and Data Acquisition) system. Malicious data in a SCADA system disrupt its correct functioning and tamper with its normal operation. OCSVM (One-Class Support Vector Machine) is an intrusion detection mechanism that does not need any labeled data for training or any information about the kind of anomaly is expecting for the detection process. This feature makes it ideal for processing SCADA environment data and automate SCADA performance monitoring. The OCSVM module developed is trained by network traces off line and detect anomalies in the system real time. The module is part of an IDS (Intrusion Detection System) system developed under CockpitCI project and communicates with the other parts of the system by the exchange of IDMEF (Intrusion Detection Message Exchange Format) messages that carry information about the source of the incident, the time and a classification of the alarm.",2014,97,131,14,True,Computer Science,3001662,L. Maglaras,2149531404.0,Jianmin Jiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198c08b8d7fba77458cb6484268528e975727d8b,https://www.semanticscholar.org/paper/198c08b8d7fba77458cb6484268528e975727d8b,Machine learning application in MOOCs: Dropout prediction,"Massive Open Online Course(MOOC) is undergoing explosive growth recently, both the number of MOOC platforms and courses are increasing dramatically during these years. One of the major concerns in MOOC is high dropout rate, we study dropout prediction in MOOCs, using student's learning activities data in a period of time to measure how likely students would drop out in next couple of days. We collect 39 courses data from XuetangX platform, which is based on the open source Edx platform. Using supervised classification approach in the machine learning field, we achieve 89% accuracy in dropout prediction task with gradient boosting decision tree model. We describe details in drop out prediction framework, including data extraction from Edx platform, data preprocessing, feature engineering and performance test on several supervised classification models.",2016,10,59,5,False,Computer Science,2118675149,Jiajun Liang,2151086786.0,Chao Li,,2149971996.0,Li Zheng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316be673c8f35274ddc8090c69581b5be0a3332d,https://www.semanticscholar.org/paper/316be673c8f35274ddc8090c69581b5be0a3332d,Privacy as Protection of the Incomputable Self: From Agnostic to Agonistic Machine Learning,"Abstract This Article takes the perspective of law and philosophy, integrating insights from computer science. First, I will argue that in the era of big data analytics we need an understanding of privacy that is capable of protecting what is uncountable, incalculable or incomputable about individual persons. To instigate this new dimension of the right to privacy, I expand previous work on the relational nature of privacy, and the productive indeterminacy of human identity it implies, into an ecological understanding of privacy, taking into account the technological environment that mediates the constitution of human identity. Second, I will investigate how machine learning actually works, detecting a series of design choices that inform the accuracy of the outcome, each entailing trade-offs that determine the relevance, validity and reliability of the algorithm’s accuracy for real life problems. I argue that incomputability does not call for a rejection of machine learning per se but calls for a research design that enables those who will be affected by the algorithms to become involved and to learn how machines learn — resulting in a better understanding of their potential and limitations. A better understanding of the limitations that are inherent in machine learning will deflate some of the eschatological expectations, and provide for better decision-making about whether and if so how to implement machine learning in specific domains or contexts. I will highlight how a reliable research design aligns with purpose limitation as core to its methodological integrity. This Article, then, advocates a practice of “agonistic machine learning” that will contribute to responsible decisions about the integration of data-driven applications into our environments while simultaneously bringing them under the Rule of Law. This should also provide the best means to achieve effective protection against overdetermination of individuals by machine inferences.",2019,0,63,9,True,Computer Science,40652172,M. Hildebrandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59bf142f94ee5193481fde751107a54842cbdaef,https://www.semanticscholar.org/paper/59bf142f94ee5193481fde751107a54842cbdaef,PRODIGY4.0: The Manual and Tutorial,"PRODIGY is a general-purpose problem-solving architecture that serves as a basis for research in planning, machine learning, apprentice-type knowledge-refinement interfaces, and expert systems. This document is a manual for the latest version of the PRODIGY system, PRODIGY4.0, and includes descriptions of the PRODIGY representation language, control structure, user interface, abstraction module, and other features. The tutorial style is meant to provide the reader with the ability to run PRODIGY and make use of all the basic features, as well as gradually learning the more esoteric aspects of PRODIGY4.0.",1992,37,218,14,False,Computer Science,143731071,J. Blythe,143712374.0,J. Carbonell,,1741101.0,Oren Etzioni,145526918.0,Y. Gil,143676491.0,R. Joseph,2055496930.0,Dan Kahn,,1745117.0,Craig A. Knoblock,26602711.0,Steven N. Minton,2110390815.0,Alicia Pérez,2069834710.0,Scott Reilly,1956361.0,M. Veloso,2108239090.0,Xuemei Wang,,,,,,,,,,,,,,
484b3c21c75c6676c26703fa33c0d38747bd90be,https://www.semanticscholar.org/paper/484b3c21c75c6676c26703fa33c0d38747bd90be,Presto: distributed machine learning and graph processing with sparse matrices,"It is cumbersome to write machine learning and graph algorithms in data-parallel models such as MapReduce and Dryad. We observe that these algorithms are based on matrix computations and, hence, are inefficient to implement with the restrictive programming and communication interface of such frameworks.In this paper we show that array-based languages such as R [3] are suitable for implementing complex algorithms and can outperform current data parallel solutions. Since R is single-threaded and does not scale to large datasets, we have built Presto, a distributed system that extends R and addresses many of its limitations. Presto efficiently shares sparse structured data, can leverage multi-cores, and dynamically partitions data to mitigate load imbalance. Our results show the promise of this approach: many important machine learning and graph algorithms can be expressed in a single framework and are substantially faster than those in Hadoop and Spark.",2013,41,98,7,False,Computer Science,2697906,S. Venkataraman,152711509.0,Erik Bodzsar,,48315986.0,Indrajit Roy,3274692.0,A. AuYoung,143986781.0,R. Schreiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6976e5762d5cb285cbea8644a2406600248ea19a,https://www.semanticscholar.org/paper/6976e5762d5cb285cbea8644a2406600248ea19a,Predictive Power of Machine Learning for Optimizing Solar Water Heater Performance: The Potential Application of High-Throughput Screening,"Predicting the performance of solar water heater (SWH) is challenging due to the complexity of the system. Fortunately, knowledge-based machine learning can provide a fast and precise prediction method for SWH performance. With the predictive power of machine learning models, we can further solve a more challenging question: how to cost-effectively design a high-performance SWH? Here, we summarize our recent studies and propose a general framework of SWH design using a machine learning-based high-throughput screening (HTS) method. Design of water-in-glass evacuated tube solar water heater (WGET-SWH) is selected as a case study to show the potential application of machine learning-based HTS to the design and optimization of solar energy systems.",2017,53,54,1,True,Chemistry,2152377478,Hao Li,46271321.0,Zhijian Liu,,2152352792.0,Kejun Liu,10389367.0,Zhien Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
