paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,fieldsOfStudy/1,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,fieldsOfStudy/2,fieldsOfStudy/3
18cb13754640a0bbdef07cf8efcfc762a27afa6a,https://www.semanticscholar.org/paper/18cb13754640a0bbdef07cf8efcfc762a27afa6a,Intelligent Hybrid Vehicle Power Control—Part I: Machine Learning of Optimal Vehicle Power,"In this series of two papers, we present our research on intelligent energy management for hybrid electric vehicles (HEVs). These two papers cover the modeling of power flow in HEVs, the mathematical background of optimization in energy management in HEVs, a machine learning framework that combines dynamic programming (DP) with machine learning to learn about roadway-type- and traffic-congestion-level-specific energy optimization, machine learning algorithms, and real-time quasi-optimal control of energy flow in an HEV. This first paper presents our research on machine learning for optimal energy management in HEVs. We will present a machine learning framework ML_EMO_HEV developed for the optimization of energy management in an HEV, machine learning algorithms for predicting driving environments, and the generation of an optimal power split for a given driving environment. Experiments are conducted based on a simulated Ford Escape Hybrid vehicle model provided by Argonne National Laboratory's Powertrain Systems Analysis Toolkit (PSAT). Based on the experimental results on the test data, we can conclude that the neural networks trained under the ML_EMO_HEV framework are effective in predicting roadway type and traffic congestion levels, predicting driving trends, and learning optimal engine speed and optimal battery power from DP.",2012,26,152,3,false,Engineering,9491649,Y. Murphey,2087950,Jungme Park,2109331148,ZhiHang Chen,2157249,M. Kuang,144347027,M. Masrur,31639858,A. Phillips,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767dcaf77f73f958cfee0f54cfcde0882e8ec50e,https://www.semanticscholar.org/paper/767dcaf77f73f958cfee0f54cfcde0882e8ec50e,Deep Learning: A Practitioner's Approach,"Although interest in machine learning has reached a high point, lofty expectations often scuttle projects before they get very far. How can machine learningespecially deep neural networksmake a real difference in your organization? This hands-on guide not only provides the most practical information available on the subject, but also helps you get started building efficient deep learning networks. Authors Adam Gibson and Josh Patterson provide theory on deep learning before introducing their open-source Deeplearning4j (DL4J) library for developing production-class workflows. Through real-world examples, youll learn methods and strategies for training deep network architectures and running deep learning workflows on Spark and Hadoop with DL4J. Dive into machine learning concepts in general, as well as deep learning in particular Understand how deep networks evolved from neural network fundamentals Explore the major deep network architectures, including Convolutional and Recurrent Learn how to map specific deep networks to the right problem Walk through the fundamentals of tuning general neural networks and specific deep network architectures Use vectorization techniques for different data types with DataVec, DL4Js workflow toolLearn how to use DL4J natively on Spark and Hadoop",2017,0,362,50,false,Computer Science,2055466552,Joshua Patterson,2052126530,Adam Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63be611dc8cf09ed081b4ad2b1756420b782b0be,https://www.semanticscholar.org/paper/63be611dc8cf09ed081b4ad2b1756420b782b0be,A Perspective on Deep Imaging,"The combination of tomographic imaging and deep learning, or machine learning in general, promises to empower not only image analysis but also image reconstruction. The latter aspect is considered in this perspective article with an emphasis on medical imaging to develop a new generation of image reconstruction theories and techniques. This direction might lead to intelligent utilization of domain knowledge from big data, innovative approaches for image reconstruction, and superior performance in clinical and preclinical applications. To realize the full impact of machine learning for tomographic imaging, major theoretical, technical and translational efforts are immediately needed.",2016,59,324,6,false,Computer Science,2108295460,Ge Wang,,,,,,,,,,,,,,,Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36d6e7ccf43166107153700d99a87af58684ebc0,https://www.semanticscholar.org/paper/36d6e7ccf43166107153700d99a87af58684ebc0,Machine learning and complex biological data,,2019,11,124,1,false,Medicine,7521190,Chunming Xu,2495697,S. Jackson,,,,,,,,,,,,,Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccb0896acace6ada6a3d2d77b863e0c7b1737bcf,https://www.semanticscholar.org/paper/ccb0896acace6ada6a3d2d77b863e0c7b1737bcf,Machine Learning-Based Antenna Selection in Wireless Communications,"This letter is the first attempt to conflate a machine learning technique with wireless communications. Through interpreting the antenna selection (AS) in wireless communications (i.e., an optimization-driven decision) to multiclass-classification learning (i.e., data-driven prediction), and through comparing the learning-based AS using k -nearest neighbors and support vector machine algorithms with conventional optimization-driven AS methods in terms of communications performance, computational complexity, and feedback overhead, we provide insight into the potential of fusion of machine learning and wireless communications.",2016,6,128,6,false,Computer Science,145965302,J. Joung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160a4786dd643d9f758b9cc0758bdd2581524941,https://www.semanticscholar.org/paper/160a4786dd643d9f758b9cc0758bdd2581524941,Machine learning for detection and diagnosis of disease.,"Machine learning offers a principled approach for developing sophisticated, automatic, and objective algorithms for analysis of high-dimensional and multimodal biomedical data. This review focuses on several advances in the state of the art that have shown promise in improving detection, diagnosis, and therapeutic monitoring of disease. Key in the advancement has been the development of a more in-depth understanding and theoretical analysis of critical issues related to algorithmic construction and learning theory. These include trade-offs for maximizing generalization performance, use of physically realistic constraints, and incorporation of prior knowledge and uncertainty. The review describes recent developments in machine learning, focusing on supervised and unsupervised linear methods and Bayesian inference, which have made significant impacts in the detection and diagnosis of disease in biomedicine. We describe the different methodologies and, for each, provide examples of their application to specific domains in biomedical diagnostics.",2006,152,293,7,false,Computer Science,1812793,P. Sajda,,,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c7ab73469c25437332f5c1c1c5cb67c7b2f0855,https://www.semanticscholar.org/paper/7c7ab73469c25437332f5c1c1c5cb67c7b2f0855,Low-Shot Visual Recognition by Shrinking and Hallucinating Features,"Low-shot visual learning–the ability to recognize novel object categories from very few examples–is a hallmark of human visual intelligence. Existing machine learning approaches fail to generalize in the same way. To make progress on this foundational problem, we present a low-shot learning benchmark on complex images that mimics challenges faced by recognition systems in the wild. We then propose (1) representation regularization techniques, and (2) techniques to hallucinate additional training examples for data-starved classes. Together, our methods improve the effectiveness of convolutional networks in low-shot learning, improving the one-shot accuracy on novel classes by 2.3× on the challenging ImageNet dataset.",2016,51,569,60,true,Computer Science,1790580,Bharath Hariharan,2983898,Ross B. Girshick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550d4f922f9652c4755695c822e492161524bce,https://www.semanticscholar.org/paper/2550d4f922f9652c4755695c822e492161524bce,DeepDefense: Identifying DDoS Attack via Deep Learning,"Distributed Denial of Service (DDoS) attacks grow rapidly and become one of the fatal threats to the Internet. Automatically detecting DDoS attack packets is one of the main defense mechanisms. Conventional solutions monitor network traffic and identify attack activities from legitimate network traffic based on statistical divergence. Machine learning is another method to improve identifying performance based on statistical features. However, conventional machine learning techniques are limited by the shallow representation models. In this paper, we propose a deep learning based DDoS attack detection approach (DeepDefense). Deep learning approach can automatically extract high-level features from low-level ones and gain powerful representation and inference. We design a recurrent deep neural network to learn patterns from sequences of network traffic and trace network attack activities. The experimental results demonstrate a better performance of our model compared with conventional machine learning models. We reduce the error rate from 7.517% to 2.103% compared with conventional machine learning method in the larger data set.",2017,37,178,19,false,Computer Science,2115844647,Xiaoyong Yuan,1838103,Chuanhuang Li,2108672978,Xiaolin Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89b22325e7d72d11c5bad8f3893d45d0e184fa9b,https://www.semanticscholar.org/paper/89b22325e7d72d11c5bad8f3893d45d0e184fa9b,Neural Networks and Statistical Learning,,2013,0,268,20,true,Computer Science,144623096,Ke-Lin Du,143949858,M. Swamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee8085bd00f437318cce5b919b47233de8c5f6ff,https://www.semanticscholar.org/paper/ee8085bd00f437318cce5b919b47233de8c5f6ff,Pharmacovigilance from social media: mining adverse drug reaction mentions using sequence labeling with word embedding cluster features,"Abstract Objective Social media is becoming increasingly popular as a platform for sharing personal health-related information. This information can be utilized for public health monitoring tasks, particularly for pharmacovigilance, via the use of natural language processing (NLP) techniques. However, the language in social media is highly informal, and user-expressed medical concepts are often nontechnical, descriptive, and challenging to extract. There has been limited progress in addressing these challenges, and thus far, advanced machine learning-based NLP techniques have been underutilized. Our objective is to design a machine learning-based approach to extract mentions of adverse drug reactions (ADRs) from highly informal text in social media. Methods We introduce ADRMine, a machine learning-based concept extraction system that uses conditional random fields (CRFs). ADRMine utilizes a variety of features, including a novel feature for modeling words’ semantic similarities. The similarities are modeled by clustering words based on unsupervised, pretrained word representation vectors (embeddings) generated from unlabeled user posts in social media using a deep learning technique. Results ADRMine outperforms several strong baseline systems in the ADR extraction task by achieving an F-measure of 0.82. Feature analysis demonstrates that the proposed word cluster features significantly improve extraction performance. Conclusion It is possible to extract complex medical concepts, with relatively high performance, from informal, user-generated content. Our approach is particularly scalable, suitable for social media mining, as it relies on large volumes of unlabeled data, thus diminishing the need for large, annotated training data sets.",2015,79,488,42,true,Medicine,1902199,Azadeh Nikfarjam,48673524,A. Sarker,1400829836,K. O'Connor,46645804,Rachel E. Ginn,1402341088,G. Gonzalez-Hernandez,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f13a5148f7caa51ea946193d261d4f8ed32d81a,https://www.semanticscholar.org/paper/3f13a5148f7caa51ea946193d261d4f8ed32d81a,Machine Learning for Combinatorial Optimization: a Methodological Tour d'Horizon,,2018,85,573,36,true,Computer Science,1751762,Yoshua Bengio,144390922,Andrea Lodi,51902590,Antoine Prouvost,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efd68f3724942c9de5dc804d3c7cb3f70f42234b,https://www.semanticscholar.org/paper/efd68f3724942c9de5dc804d3c7cb3f70f42234b,Deep learning for computational biology,"Technological advances in genomics and imaging have led to an explosion of molecular and cellular profiling data from large numbers of samples. This rapid increase in biological data dimension and acquisition rate is challenging conventional analysis strategies. Modern machine learning methods, such as deep learning, promise to leverage very large data sets for finding hidden structure within them, and for making accurate predictions. In this review, we discuss applications of this new breed of analysis approaches in regulatory genomics and cellular imaging. We provide background of what deep learning is, and the settings in which it can be successfully applied to derive biological insights. In addition to presenting specific applications and providing tips for practical use, we also highlight possible pitfalls and limitations to guide computational biologists when and how to make the most use of this new technology.",2016,136,937,29,false,Medicine,2414348,Christof Angermueller,3451978,Tanel Pärnamaa,2827805,L. Parts,152423211,O. Stegle,,,,,,,,,Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74b2828dfdf71f2462d88b90a9fc82b90a0f83ca,https://www.semanticscholar.org/paper/74b2828dfdf71f2462d88b90a9fc82b90a0f83ca,Ensemble machine learning on gene expression data for cancer classification.,"Whole genome RNA expression studies permit systematic approaches to understanding the correlation between gene expression profiles to disease states or different developmental stages of a cell. Microarray analysis provides quantitative information about the complete transcription profile of cells that facilitate drug and therapeutics development, disease diagnosis, and understanding in the basic cell biology. One of the challenges in microarray analysis, especially in cancerous gene expression profiles, is to identify genes or groups of genes that are highly expressed in tumour cells but not in normal cells and vice versa. Previously, we have shown that ensemble machine learning consistently performs well in classifying biological data. In this paper, we focus on three different supervised machine learning techniques in cancer classification, namely C4.5 decision tree, and bagged and boosted decision trees. We have performed classification tasks on seven publicly available cancerous microarray data and compared the classification/prediction performance of these methods. We have observed that ensemble learning (bagged and boosted decision trees) often performs better than single decision trees in this classification task.",2003,29,404,26,false,Computer Science,144665015,A. Tan,2502593,D. Gilbert,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a16e484824b2580e092c985aa659e8680aeda5ee,https://www.semanticscholar.org/paper/a16e484824b2580e092c985aa659e8680aeda5ee,Shallow Semantic Parsing using Support Vector Machines,"In this paper, we propose a machine learning algorithm for shallow semantic parsing, extending the work of Gildea and Jurafsky (2002), Surdeanu et al. (2003) and others. Our algorithm is based on Support Vector Machines which we show give an improvement in performance over earlier classifiers. We show performance improvements through a number of new features and measure their ability to generalize to a new test set drawn from the AQUAINT corpus.",2004,22,447,52,false,Computer Science,1735131,Sameer Pradhan,1866226,Wayne H. Ward,2483422,K. Hacioglu,10796472,James H. Martin,1746807,Dan Jurafsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f058d8221ac6eb439cf1b911e2c0065376735752,https://www.semanticscholar.org/paper/f058d8221ac6eb439cf1b911e2c0065376735752,Support Vector Machines with Example Dependent Costs,,2003,13,75,5,true,Computer Science,1765114,Ulf Brefeld,1764433,Peter Geibel,1681964,F. Wysotzki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b12ddce41b574c27fce7fe0da51c653564f7d45,https://www.semanticscholar.org/paper/3b12ddce41b574c27fce7fe0da51c653564f7d45,Human-Centred Machine Learning,"Machine learning is one of the most important and successful techniques in contemporary computer science. It involves the statistical inference of models (such as classifiers) from data. It is often conceived in a very impersonal way, with algorithms working autonomously on passively collected data. However, this viewpoint hides considerable human work of tuning the algorithms, gathering the data, and even deciding what should be modeled in the first place. Examining machine learning from a human-centered perspective includes explicitly recognising this human work, as well as reframing machine learning workflows based on situated human working practices, and exploring the co-adaptation of humans and systems. A human-centered understanding of machine learning in human context can lead not only to more usable machine learning tools, but to new ways of framing learning computationally. This workshop will bring together researchers to discuss these issues and suggest future research questions aimed at creating a human-centered approach to machine learning.",2016,9,96,4,true,Computer Science,2589934,M. Gillies,1745615,R. Fiebrink,39647503,A. Tanaka,2110333953,Jérémie Garcia,1750247,Frédéric Bevilacqua,2812935,A. Héloir,2282075,Fabrizio Nunnari,1732917,W. Mackay,,1719124,Saleema Amershi,49132427,Bongshin Lee,1401792700,N. D'Alessandro,3102364,J. Tilmanne,1847827,T. Kulesza,2046048,Baptiste Caramiaux,,,,,,,,,,,,,,,,,,,,,,,,,,
d76c07211479e233f7c6a6f32d5346c983c5598f,https://www.semanticscholar.org/paper/d76c07211479e233f7c6a6f32d5346c983c5598f,Multi-task Sequence to Sequence Learning,"Sequence to sequence learning has recently emerged as a new paradigm in supervised learning. To date, most of its applications focused on only one task and not much work explored this framework for multiple tasks. This paper examines three multi-task learning (MTL) settings for sequence to sequence models: (a) the oneto-many setting - where the encoder is shared between several tasks such as machine translation and syntactic parsing, (b) the many-to-one setting - useful when only the decoder can be shared, as in the case of translation and image caption generation, and (c) the many-to-many setting - where multiple encoders and decoders are shared, which is the case with unsupervised objectives and translation. Our results show that training on a small amount of parsing and image caption data can improve the translation quality between English and German by up to 1.5 BLEU points over strong single-task baselines on the WMT benchmarks. Furthermore, we have established a new state-of-the-art result in constituent parsing with 93.0 F1. Lastly, we reveal interesting properties of the two unsupervised learning objectives, autoencoder and skip-thought, in the MTL context: autoencoder helps less in terms of perplexities but more on BLEU scores compared to skip-thought.",2015,34,714,71,false,Computer Science,1707242,Minh-Thang Luong,2827616,Quoc V. Le,1701686,Ilya Sutskever,1689108,Oriol Vinyals,40527594,Lukasz Kaiser,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab1258b286c729e2c0cd2546ec0f79ad21bd3883,https://www.semanticscholar.org/paper/ab1258b286c729e2c0cd2546ec0f79ad21bd3883,Quantum Boltzmann Machine,"Inspired by the success of Boltzmann Machines based on classical Boltzmann distribution, we propose a new machine learning approach based on quantum Boltzmann distribution of a transverse-field Ising Hamiltonian. Due to the non-commutative nature of quantum mechanics, the training process of the Quantum Boltzmann Machine (QBM) can become nontrivial. We circumvent the problem by introducing bounds on the quantum probabilities. This allows us to train the QBM efficiently by sampling. We show examples of QBM training with and without the bound, using exact diagonalization, and compare the results with classical Boltzmann training. We also discuss the possibility of using quantum annealing processors like D-Wave for QBM training and application.",2016,41,331,17,true,Physics,143707843,M. Amin,8381113,E. Andriyash,34965728,J. Rolfe,103330749,B. Kulchytskyy,3422513,R. Melko,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
