paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,fieldsOfStudy/1,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,fieldsOfStudy/2,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name
4a3d34c3c23ded529c871150cb1f47d6e09ff0ba,https://www.semanticscholar.org/paper/4a3d34c3c23ded529c871150cb1f47d6e09ff0ba,Imaging patterns predict patient survival and molecular subtype in glioblastoma via machine learning techniques.,"BACKGROUND
MRI characteristics of brain gliomas have been used to predict clinical outcome and molecular tumor characteristics. However, previously reported imaging biomarkers have not been sufficiently accurate or reproducible to enter routine clinical practice and often rely on relatively simple MRI measures. The current study leverages advanced image analysis and machine learning algorithms to identify complex and reproducible imaging patterns predictive of overall survival and molecular subtype in glioblastoma (GB).


METHODS
One hundred five patients with GB were first used to extract approximately 60 diverse features from preoperative multiparametric MRIs. These imaging features were used by a machine learning algorithm to derive imaging predictors of patient survival and molecular subtype. Cross-validation ensured generalizability of these predictors to new patients. Subsequently, the predictors were evaluated in a prospective cohort of 29 new patients.


RESULTS
Survival curves yielded a hazard ratio of 10.64 for predicted long versus short survivors. The overall, 3-way (long/medium/short survival) accuracy in the prospective cohort approached 80%. Classification of patients into the 4 molecular subtypes of GB achieved 76% accuracy.


CONCLUSIONS
By employing machine learning techniques, we were able to demonstrate that imaging patterns are highly predictive of patient survival. Additionally, we found that GB subtypes have distinctive imaging phenotypes. These results reveal that when imaging markers related to infiltration, cell density, microvascularity, and blood-brain barrier compromise are integrated via advanced pattern analysis methods, they form very accurate predictive biomarkers. These predictive markers used solely preoperative images, hence they can significantly augment diagnosis and treatment of GB patients.",2016,43,237,8,true,Medicine,5658385,L. Macyszyn,1836349,H. Akbari,4043191,J. Pisapia,,145323531,X. Da,6683318,M. Attiah,1919457,Vadim Pigrish,2706424,Y. Bi,2908972,Sharmistha Pal,,3285990,R. Davuluri,4190389,Laura Roccograndi,4900874,N. Dahmane,1397753907,M. Martinez-Lage,2395747,G. Biros,48750802,R. Wolf,1981194,M. Bilello,1390125065,D. O’Rourke,1740714,C. Davatzikos,,,,,,,,,,
b3acf1e4f2e2e5e34f8828fc57e48cb3cb625e4e,https://www.semanticscholar.org/paper/b3acf1e4f2e2e5e34f8828fc57e48cb3cb625e4e,Human Activity Recognition Process Using 3-D Posture Data,"In this paper, we present a method for recognizing human activities using information sensed by an RGB-D camera, namely the Microsoft Kinect. Our approach is based on the estimation of some relevant joints of the human body by means of the Kinect; three different machine learning techniques, i.e., K-means clustering, support vector machines, and hidden Markov models, are combined to detect the postures involved while performing an activity, to classify them, and to model each activity as a spatiotemporal evolution of known postures. Experiments were performed on Kinect Activity Recognition Dataset, a new dataset, and on CAD-60, a public dataset. Experimental results show that our solution outperforms four relevant works based on RGB-D image fusion, hierarchical Maximum Entropy Markov Model, Markov Random Fields, and Eigenjoints, respectively. The performance we achieved, i.e., precision/recall of 77.3% and 76.7%, and the ability to recognize the activities in real time show promise for applied use.",2015,42,260,36,false,Computer Science,50311449,S. Gaglio,40131930,G. Re,1735372,M. Morana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09d479e266b76da83deb5e044034d9880fc5c211,https://www.semanticscholar.org/paper/09d479e266b76da83deb5e044034d9880fc5c211,A stable multi-scale kernel for topological machine learning,"Topological data analysis offers a rich source of valuable information to study vision problems. Yet, so far we lack a theoretically sound connection to popular kernel-based learning techniques, such as kernel SVMs or kernel PCA. In this work, we establish such a connection by designing a multi-scale kernel for persistence diagrams, a stable summary representation of topological features in data. We show that this kernel is positive definite and prove its stability with respect to the 1-Wasserstein distance. Experiments on two benchmark datasets for 3D shape classification/retrieval and texture recognition show considerable performance gains of the proposed method compared to an alternative approach that is based on the recently introduced persistence landscapes.",2014,37,280,29,true,Computer Science,2663536,Jan Reininghaus,47326739,S. Huber,37119171,U. Bauer,Mathematics,2132917,R. Kwitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16691c78b5948b5dd6b4efe42870f47460662c02,https://www.semanticscholar.org/paper/16691c78b5948b5dd6b4efe42870f47460662c02,Ten Challenges in Advancing Machine Learning Technologies toward 6G,"As the 5G standard is being completed, academia and industry have begun to consider a more developed cellular communication technique, 6G, which is expected to achieve high data rates up to 1 Tb/s and broad frequency bands of 100 GHz to 3 THz. Besides the significant upgrade of the key communication metrics, Artificial Intelligence (AI) has been envisioned by many researchers as the most important feature of 6G, since the state-of-the-art machine learning technique has been adopted as the top solution in many extremely complex scenarios. Network intelligentization will be the new trend to address the challenges of exponentially increasing number of connected heterogeneous devices. However, compared with the application of machine learning in other fields, such as computer games, current research on intelligent networking still has a long way to go to realize the automatically- configured cellular communication systems. Various problems in terms of communication system, machine learning architectures, and computation efficiency should be addressed for the full use of this technique in 6G. In this paper, we analyze machine learning techniques and introduce 10 most critical challenges in advancing the intelligent 6G system.",2020,13,143,2,false,Computer Science,145842185,N. Kato,152877793,Bomin Mao,19282835,Fengxiao Tang,,3246156,Y. Kawamoto,48211895,Jiajia Liu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18b626df44f1dfc6513fcbe743fe555f6109aeba,https://www.semanticscholar.org/paper/18b626df44f1dfc6513fcbe743fe555f6109aeba,A New Approach to the Study of Translationese: Machine-learning the Difference between Original and Translated Text,"In this article we describe an approach to the identification of 'translationese' based on monolingual comparable corpora and machine learning techniques for text categorization. The article reports on experiments in which support vector machines (SVMs) are employed to recognize translated text in a corpus of Italian articles from the geopolitical domain. An ensemble of SVMs reaches 86.7% accuracy with 89.3% precision and 83.3% recall on this task. A preliminary analysis of the features used by the SVMs suggests that the distribution of function words and morphosyntactic categories in general, and personal pronouns and adverbs in particular, are among the cues used by the SVMs to perform the discrimination task. A follow-up experiment shows that the performance attained by SVMs is well above the average performance of ten human subjects, including five professional translators, on the same task. Our results offer solid evidence supporting the translationese hypothesis, and our method seems to have promising applications in translation studies and in quantitative style analysis in general. Implications for the machine learning/text categorization community are equally important, both because this is a novel application and especially because we provide explicit evidence that a relatively knowledge-poor machine learning algorithm can outperform human beings in a text classification task.",2005,42,188,14,false,Computer Science,145283199,Marco Baroni,46715576,Silvia Bernardini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d6e18785d75c9a40c3284cfb5726359c0ab0801,https://www.semanticscholar.org/paper/8d6e18785d75c9a40c3284cfb5726359c0ab0801,Machine Learning and Its Applications,,2001,112,108,2,true,Computer Science,4738873,G. Paliouras,1745631,V. Karkaletsis,2124138,C. Spyropoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7924a71ff89f37f66298a6b42bcd26fa7c0f33b,https://www.semanticscholar.org/paper/e7924a71ff89f37f66298a6b42bcd26fa7c0f33b,River: machine learning for streaming data in Python,"River is a machine learning library for dynamic data streams and continual learning. It provides multiple state-of-the-art learning methods, data generators/transformers, performance metrics and evaluators for different stream learning problems. It is the result from the merger of the two most popular packages for stream learning in Python: Creme and scikit-multiflow. River introduces a revamped architecture based on the lessons learnt from the seminal packages. River's ambition is to be the go-to library for doing machine learning on streaming data. Additionally, this open source package brings under the same umbrella a large community of practitioners and researchers. The source code is available at https://github.com/online-ml/river.",2020,49,45,5,false,Computer Science,35479220,Jacob Montiel,104920778,Max Halford,31757587,S. M. Mastelini,,2034015026,Geoffrey Bolmier,2034015684,Raphael Sourty,2034016270,Robin Vaysse,103370422,Adil Zouitine,13645563,Heitor Murilo Gomes,,1383995365,Jesse Read,2831624,T. Abdessalem,1762931,A. Bifet,,,,,,,,,,,,,,,,,,,,,,
74665b24e316cc379f3179e09443f4d23e07a6bc,https://www.semanticscholar.org/paper/74665b24e316cc379f3179e09443f4d23e07a6bc,On-line learning in soft committee machines.,,1995,0,181,25,false,Mathematics,97541485,Saad,30006126,Solla,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05351b3abcca9e535c534c3b4bff0865ba96b3ac,https://www.semanticscholar.org/paper/05351b3abcca9e535c534c3b4bff0865ba96b3ac,Confidence-based active learning,"This paper proposes a new active learning approach, confidence-based active learning, for training a wide range of classifiers. This approach is based on identifying and annotating uncertain samples. The uncertainty value of each sample is measured by its conditional error. The approach takes advantage of current classifiers' probability preserving and ordering properties. It calibrates the output scores of classifiers to conditional error. Thus, it can estimate the uncertainty value for each input sample according to its output score from a classifier and select only samples with uncertainty value above a user-defined threshold. Even though we cannot guarantee the optimality of the proposed approach, we find it to provide good performance. Compared with existing methods, this approach is robust without additional computational effort. A new active learning method for support vector machines (SVMs) is implemented following this approach. A dynamic bin width allocation method is proposed to accurately estimate sample conditional error and this method adapts to the underlying probabilities. The effectiveness of the proposed approach is demonstrated using synthetic and real data sets and its performance is compared with the widely used least certain active learning method",2006,44,223,13,false,Computer Science,49140921,Mingkun Li,1702517,I. Sethi,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8d9abd1c078573188b13d36c1b1efb7cb2fa865,https://www.semanticscholar.org/paper/b8d9abd1c078573188b13d36c1b1efb7cb2fa865,Practical optimization,,1981,20,7736,238,true,Computer Science,1744288,P. Gill,143873253,W. Murray,1685738,M. H. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232ac2df264fd9d3a1c84e135ade3ba82386bc71,https://www.semanticscholar.org/paper/232ac2df264fd9d3a1c84e135ade3ba82386bc71,Experiment databases,,2012,76,96,6,true,Computer Science,1717534,J. Vanschoren,1755851,H. Blockeel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90f2339f7c17125e3a55d6f70891d3481a254d5b,https://www.semanticscholar.org/paper/90f2339f7c17125e3a55d6f70891d3481a254d5b,Machine-Learning Techniques,,2012,122,65,9,false,Computer Science,1500394230,Robert Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edb189b3d0f777525837b3136e109aa0ba01a99a,https://www.semanticscholar.org/paper/edb189b3d0f777525837b3136e109aa0ba01a99a,Multicategory Classification Using An Extreme Learning Machine for Microarray Gene Expression Cancer Diagnosis,"In this paper, the recently developed Extreme Learning Machine (ELM) is used for directing multicategory classification problems in the cancer diagnosis area. ELM avoids problems like local minima, improper learning rate and overfitting commonly faced by iterative learning methods and completes the training very fast. We have evaluated the multicategory classification performance of ELM on three benchmark microarray data sets for cancer diagnosis, namely, the GCM data set, the Lung data set, and the Lymphoma data set. The results indicate that ELM produces comparable or better classification accuracies with reduced training time and implementation complexity compared to artificial neural networks methods like conventional back-propagation ANN, Linder's SANN, and Support Vector Machine methods like SVM-OVO and Ramaswamy's SVM-OVA. ELM also achieves better accuracies for classification of individual categories.",2007,21,246,4,false,Computer Science,2190082425,Runxuan Zhang,145678691,G. Huang,145411276,N. Sundararajan,Medicine,1800678,P. Saratchandran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b5eb40e45110dffac9ad7be68a294ecedaec1d4,https://www.semanticscholar.org/paper/4b5eb40e45110dffac9ad7be68a294ecedaec1d4,A Roadmap for Foundational Research on Artificial Intelligence in Medical Imaging: From the 2018 NIH/RSNA/ACR/The Academy Workshop.,"Imaging research laboratories are rapidly creating machine learning systems that achieve expert human performance using open-source methods and tools. These artificial intelligence systems are being developed to improve medical image reconstruction, noise reduction, quality assurance, triage, segmentation, computer-aided detection, computer-aided classification, and radiogenomics. In August 2018, a meeting was held in Bethesda, Maryland, at the National Institutes of Health to discuss the current state of the art and knowledge gaps and to develop a roadmap for future research initiatives. Key research priorities include: 1, new image reconstruction methods that efficiently produce images suitable for human interpretation from source data; 2, automated image labeling and annotation methods, including information extraction from the imaging report, electronic phenotyping, and prospective structured image reporting; 3, new machine learning methods for clinical imaging data, such as tailored, pretrained model architectures, and federated machine learning methods; 4, machine learning methods that can explain the advice they provide to human users (so-called explainable artificial intelligence); and 5, validated methods for image de-identification and data sharing to facilitate wide availability of clinical imaging data sets. This research roadmap is intended to identify and prioritize these needs for academic research laboratories, funding agencies, professional societies, and industry.",2019,97,190,0,true,Medicine,2356307,C. Langlotz,40221223,Bibb Allen,144917634,B. Erickson,,1401724111,Jayashree Kalpathy-Cramer,49265987,K. Bigelow,2066982812,T. Cook,1864663,A. Flanders,4204731,M. Lungren,,2064211562,D. Mendelson,2670463,J. Rudie,2108296864,Ge Wang,10234379,K. Kandarpa,,,,,,,,,,,,,,,,,,,,
